Apoly_gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	gene_symbol	function_protein
Apoly004129	296.269548750999	-1.01105069043808	0.251748939047751	-4.01610705595191	5.91673863947054e-05	0.00353331805622121	g39543	WNK3_HUMAN	Serine/threonine-protein kinase WNK3 {ECO:0000305}
Apoly004141	360.615056602008	-0.681370109094993	0.186682933994499	-3.64987893920218	0.000262363930745284	0.00929217318839707	g39559	RND1_HUMAN	Rho-related GTP-binding protein Rho6
Apoly004185	454.116823551393	-0.869590686321039	0.29588250848391	-2.93897294158004	0.00329301821738406	0.0419028037026844	g39618	S6A17_MOUSE	Sodium-dependent neutral amino acid transporter SLC6A17
Apoly004194	346.881406297018	-0.760958166640353	0.183482325024704	-4.14731046457961	3.3640375332463e-05	0.00246996256884245	g39627	AMGO1_MOUSE	Amphoterin-induced protein 1
Apoly004231	168.006917917664	0.532223325543001	0.143499229825106	3.70889325463044	0.000208167158319667	0.0080509058258002	g39690	NMNA1_HUMAN	Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1 {ECO:0000305}
Apoly004235	745.955765396937	-0.892153330600834	0.25932241253312	-3.44032481375627	0.000581016439114916	0.0154468605944395	g39694	KIF1C_MOUSE	Kinesin-like protein KIF1C
Apoly004236	197.036640547969	-0.723317156434054	0.243433546268781	-2.97131257183192	0.00296529810573545	0.0393643323536381	g39695	KIF1B_HUMAN	Kinesin-like protein KIF1B
Apoly004237	2520.06019129369	-0.633465489542172	0.205547668284994	-3.08184225502312	0.00205723825645755	0.0319767088802385	g39696	KIF1B_HUMAN	Kinesin-like protein KIF1B
Apoly004270	34.5723660214733	0.646336777995045	0.200826421452169	3.21838517721626	0.00128914573922912	0.0244950158013873	g39747	ZMY12_HUMAN	Zinc finger MYND domain-containing protein 12
Apoly004311	192.028979086663	0.744519294201764	0.18968912303263	3.92494457404231	8.67497095005668e-05	0.00456936070390787	g39815	HES5_RAT	Transcription factor HES-5
Apoly004325	40.6452981637714	-0.638763444969123	0.213228765309552	-2.99567201471062	0.002738408018089	0.0377554402325576	g39836	NXPH4_RAT	Neurexophilin-4
Apoly004329	698.718116201138	-0.552263232619567	0.193533835538983	-2.85357457563706	0.0043230379967677	0.049961604424997	g39840	VIAAT_XENTR	Vesicular inhibitory amino acid transporter
Apoly004337	956.637378730318	0.501095017699427	0.0933091360786984	5.37026746530796	7.86199497893457e-08	4.99463105581242e-05	g39850	SRSF6_HUMAN	Serine/arginine-rich splicing factor 6
Apoly004357	219.519960380865	-0.53460295123444	0.168615488062788	-3.17054475467501	0.0015215339221573	0.0269311504221842	g39874	SEM3G_HUMAN	Semaphorin-3G
Apoly004440	88.9352921807704	-0.765796093552302	0.211075655916395	-3.6280644976682	0.000285553933417091	0.00985989126510648	g15547	TSN9_DANRE	Tetraspanin-9
Apoly004457	283.927111537412	0.60119357617302	0.113365387655329	5.30314929986269	1.13821756239414e-07	6.71136006954094e-05	g15571	ARSA_MOUSE	Arylsulfatase A
Apoly004543	170.288743404331	-0.551774005756023	0.136774337928224	-4.03419248167432	5.47903924881623e-05	0.00339157214735968	g15693	LRC4C_HUMAN	Leucine-rich repeat-containing protein 4C
Apoly004596	44.681548318972	0.645063194999165	0.154482096261262	4.17565019255193	2.97136128806202e-05	0.002353965130103	g15775	STXB_SYNHO	Stonustoxin subunit beta
Apoly004599	2997.63122158492	0.720238580350869	0.168599581932328	4.27188829353061	1.93824669597824e-05	0.00182204463329591	g15778	FNBP4_MOUSE	Formin-binding protein 4
Apoly004630	77.3099131728289	0.76180984647036	0.188083140186955	4.05038881057132	5.11326016905225e-05	0.00327231995248761	g15819	TERB1_DANRE	Telomere repeats-binding bouquet formation protein 1 {ECO:0000250|UniProtKB:Q8C0V1}
Apoly004631	68.711763338027	0.58524159502529	0.17497051797263	3.34480118025848	0.000823415739318092	0.0188112198027704	g15820	TERB1_DANRE	Telomere repeats-binding bouquet formation protein 1 {ECO:0000250|UniProtKB:Q8C0V1}
Apoly004633	71.868684941869	0.871943986696078	0.206444130416149	4.22363176389863	2.4039671605745e-05	0.00206251545921958	g15822	CADH1_BOVIN	Cadherin-1
Apoly004639	69.0712320844296	-0.651608121921555	0.198872385074226	-3.27651383915546	0.00105097162007341	0.0216021076786017	g15830	PRRT4_RAT	Proline-rich transmembrane protein 4
Apoly004640	35.811539887343	-0.693347875548203	0.194743548431815	-3.56031242694011	0.000370413823140745	0.0114787387748363	g15831	PRRT4_MOUSE	Proline-rich transmembrane protein 4
Apoly004647	1367.25000212862	-0.732114380772036	0.23675382912754	-3.09230217509025	0.00198610562391612	0.0312770797143366	g15843	PCLO_RAT	Protein piccolo
Apoly004648	38.0507700405834	-2.04678969338171	0.37088150572298	-5.51871598286302	3.41485584577811e-08	3.56851292093473e-05	g15844	PCLO_MOUSE	Protein piccolo
Apoly004649	78.9072868658386	-2.2914611568776	0.361271547082029	-6.34276675089862	2.25674981795249e-10	1.10845909183281e-06	g15845	BSN_RAT	Protein bassoon {ECO:0000303|PubMed:9679147, ECO:0000305}
Apoly004661	465.089992620016	-0.711569757652858	0.208282573134035	-3.41636723104503	0.000634626016478208	0.0162561894990187	g15861	ZFHX3_MOUSE	Zinc finger homeobox protein 3
Apoly004689	5.72009028101719	-1.33854603087849	0.423879418025752	-3.15784625050413	0.00158939360539841	0.0276099170338308	g15890	IGF1R_RAT	Insulin-like growth factor 1 receptor
Apoly004704	19.8185970764996	-0.644026202549398	0.223514619982797	-2.88136052397362	0.00395962438714805	0.0475517972703531	g15919	GNRR2_CLAGA	Gonadotropin-releasing hormone II receptor
Apoly004740	149.126525751793	-0.798406187066906	0.186313135624383	-4.2852919864788	1.82499337044861e-05	0.0017500429183947	g15964	RORA_HUMAN	Nuclear receptor ROR-alpha
Apoly004824	20.4262664436711	0.874468646580998	0.279156539581936	3.13253863903958	0.00173301615155631	0.0289282653607704	g16075	No_ID	No_Description
Apoly004825	104.620485532079	-1.00203044489556	0.272372311170891	-3.6788998139641	0.000234242255944113	0.00862094613225546	g16077	SYT7_HUMAN	Synaptotagmin-7 {ECO:0000305}
Apoly004826	17.0492329650354	-1.44102118559259	0.359915791229445	-4.00377316224489	6.23401427598107e-05	0.00366705624192216	g16078	SYT7_MOUSE	Synaptotagmin-7 {ECO:0000305}
Apoly004831	89.7385622421448	0.545067057721152	0.159959759984081	3.40752610391136	0.000655546378106769	0.0165759584178426	g16084	PGGHG_DANRE	Protein-glucosylgalactosylhydroxylysine glucosidase {ECO:0000250|UniProtKB:Q32M88}
Apoly004856	125.318211310453	0.500679029752762	0.164517422193025	3.04331920035389	0.00233983995906754	0.0345557606453536	g16112	GAS2_HUMAN	Growth arrest-specific protein 2
Apoly004881	427.812403979265	-0.564569375460823	0.166597431313817	-3.38882401132195	0.000701930453412303	0.017131462879741	g16137	ADA10_HUMAN	Disintegrin and metalloproteinase domain-containing protein 10
Apoly004914	137.501477819459	-0.563100627366378	0.161252200827957	-3.49204925250701	0.000479329853161625	0.0136483965580673	g16178	P5I11_MOUSE	Tumor protein p53-inducible protein 11
Apoly004931	78.1501333410814	-0.918865475044016	0.183949355957061	-4.99520898164223	5.87720889664045e-07	0.000209944587622354	g16197	PDE3A_HUMAN	cGMP-inhibited 3',5'-cyclic phosphodiesterase A
Apoly004966	445.742594825277	-0.633876526769303	0.165297678631112	-3.83475758412736	0.00012568819398397	0.00585164916398828	g16237	LDHBA_DANRE	L-lactate dehydrogenase B-A chain
Apoly004972	128.500978727375	-0.647323667541336	0.21617797815717	-2.99440152535198	0.00274983804672889	0.0378864432707451	g16245	KCNA1_MOUSE	Potassium voltage-gated channel subfamily A member 1
Apoly005066	805.193203572444	-0.500781159099136	0.160325180189997	-3.12353404814935	0.00178693189207252	0.0294282069434608	g16394	LIGO1_CHICK	Leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 1
Apoly005132	2520.01975995429	-1.08961432194336	0.221376811959494	-4.92198940032947	8.56688551548691e-07	0.000251636899390237	g16483	MAP1A_HUMAN	Microtubule-associated protein 1A
Apoly005145	45.5266437826657	-0.745071391049711	0.223656144831038	-3.33132537723288	0.000864335093223669	0.0193192168106546	g16501	CPNE8_HUMAN	Copine-8 {ECO:0000305}
Apoly005160	10.1423350292378	1.15457196571769	0.300106386795237	3.84720891163657	0.000119471092143742	0.00562889339891633	g16524	LYVE1_MOUSE	Lymphatic vessel endothelial hyaluronic acid receptor 1
Apoly005236	66.9424423283782	0.689402244124385	0.21040262301529	3.2765857870236	0.00105070388006474	0.0216021076786017	g16655	IQUB_MACFA	IQ and ubiquitin-like domain-containing protein
Apoly005269	5.75720067418156	-1.07859309928074	0.363204674452599	-2.96965643657073	0.00298132971668837	0.0394704750294989	g16713	HIPK1_MOUSE	Homeodomain-interacting protein kinase 1
Apoly005331	185.513366589583	0.519185247704191	0.16338829087311	3.1776160025286	0.00148491274542944	0.0266148008396723	g16803	DEAF1_HUMAN	Deformed epidermal autoregulatory factor 1 homolog
Apoly005335	51.9322542195612	-0.56220662565674	0.155625231390201	-3.61256732365661	0.000303180356886442	0.0101996309447738	g16807	GRAM4_HUMAN	GRAM domain-containing protein 4 {ECO:0000305}
Apoly005338	58.3540268728315	-0.703420831871525	0.237209702017968	-2.96539654949798	0.0030229299483664	0.0397158016772212	g16810	CERK1_HUMAN	Ceramide kinase
Apoly005362	41.1212042438912	-0.859961239304149	0.291036587564604	-2.95482175110803	0.00312849745933291	0.04070276534725	g16859	SIA4B_HUMAN	CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 2
Apoly005373	999.754720782254	-0.509262072917861	0.170444591984256	-2.98784529910402	0.00280951725537217	0.0382261672550533	g16870	CALB2_MOUSE	Calretinin
Apoly005378	208.168651091291	-0.993087340676941	0.288959905653282	-3.4367651748493	0.00058870576340429	0.0155448160315002	g16885	NECA2_MOUSE	N-terminal EF-hand calcium-binding protein 2
Apoly005404	742.137895527264	0.655019069513744	0.174705139205338	3.74928334960927	0.000177340625717211	0.0072819411869257	g16928	FA2H_MACFA	Fatty acid 2-hydroxylase {ECO:0000250|UniProtKB:Q7L5A8}
Apoly005433	124.820029536828	0.519092468415928	0.161107547930795	3.22202451147049	0.00127288245208437	0.0242563739438426	g16981	NEDD1_MOUSE	Protein NEDD1
Apoly005442	180.848044002537	-0.750416613361833	0.247007396428214	-3.03803296667645	0.00238127902372894	0.0348080983672963	g16992	SV2B_RAT	Synaptic vesicle glycoprotein 2B
Apoly005466	34.2090996924154	-0.568229220093666	0.197969927425189	-2.87028048898182	0.00410107832866911	0.0484840529044157	g17036	FOG1_XENLA	Zinc finger protein ZFPM1
Apoly005582	62.8079294140882	0.893830636401449	0.291530260395951	3.06599608283362	0.00216946157053112	0.0329530233267153	g17253	DHB2_MOUSE	Estradiol 17-beta-dehydrogenase 2
Apoly005589	31.4982518142145	0.521489787970777	0.158064733326044	3.29921657410504	0.000969550786607842	0.0206378811532874	g17263	CHST8_MOUSE	Carbohydrate sulfotransferase 8
Apoly005598	58.5299215334601	-0.857129014260279	0.246015911009437	-3.48403894180405	0.000493907619550602	0.013882407727197	g17275	VP47_BPAPS	Putative protein p47
Apoly005665	2361.85339351184	-0.534133797899192	0.124565752188319	-4.2879667044573	1.80316113287743e-05	0.0017500429183947	g11659	DYN1_HUMAN	Dynamin-1
Apoly005713	88.6478400351064	0.585967498889139	0.171709716664181	3.41254711889797	0.000643587997399001	0.0163583456616565	g11737	NUD18_DANRE	8-oxo-dGDP phosphatase NUDT18
Apoly005728	22.4124318018299	-1.14712953817893	0.275707810962273	-4.16067116189138	3.17313699739449e-05	0.00244480872893371	g11755	No_ID	No_Description
Apoly005843	100.258835171614	-0.746226667489845	0.226147937828462	-3.29972793320748	0.000967786013261178	0.0206226592218464	g12002	CDS1_RAT	Phosphatidate cytidylyltransferase 1
Apoly005858	655.73694690755	-0.833975344397429	0.267668776538655	-3.11569901869743	0.0018350947064848	0.0298419646096895	g12031	S4A4_PIG	Electrogenic sodium bicarbonate cotransporter 1
Apoly005859	10.9237600457615	-1.24548071782239	0.316780374198143	-3.93168522821224	8.43524666977791e-05	0.00446704289275274	g12035	NPFF2_HUMAN	Neuropeptide FF receptor 2
Apoly005881	9.46855721558024	1.12776231453275	0.382385743673798	2.9492791851958	0.00318516096544486	0.0410084256147413	g12078	KLH20_CHICK	Kelch-like protein 20
Apoly005882	138.138444614594	0.50383646941666	0.163575558979948	3.08014517913658	0.00206899715770101	0.0321086786392984	g12085	CRA1B_DANRE	Collagen alpha-1(XXVII) chain B
Apoly005893	283.996815227312	-0.547194001803957	0.17530877543399	-3.12131552142405	0.00180045014432066	0.0295270817908749	g12105	CABP7_RAT	Calcium-binding protein 7
Apoly005902	15.2543194371931	0.746017965091975	0.243890837440284	3.05881915418259	0.00222211246480836	0.0335571434251267	g12117	No_ID	No_Description
Apoly005936	37.7171875897673	1.22073585068101	0.384375708376539	3.17589229516338	0.0014937639982165	0.0267042595750315	g12163	LHX6_MOUSE	LIM/homeobox protein Lhx6
Apoly006001	287.717247109533	-0.927133057153522	0.228145038470981	-4.06378794545405	4.82826938293385e-05	0.00316203361888338	g12244	S20A2_FELCA	Sodium-dependent phosphate transporter 2
Apoly006010	54.0862064144312	-0.515571332457708	0.175593556813682	-2.9361631589066	0.00332299492151553	0.04219470387907	g12255	FSTA_DANRE	Follistatin-A
Apoly006023	38.4625735418073	-0.65120206323258	0.211792217210212	-3.07472140294105	0.00210699269701668	0.0324159269871835	g12274	HIC2_DANRE	Hypermethylated in cancer 2 protein
Apoly006056	236.725863052828	-0.548509154672274	0.116115496687185	-4.72382386779912	2.31450892081741e-06	0.000454731567672996	g12312	S23A2_XENTR	Solute carrier family 23 member 2 {ECO:0000250|UniProtKB:Q9UGH3}
Apoly006085	448.523452364168	-0.502275344376698	0.157877880425811	-3.18141682053253	0.00146556601545494	0.0263253825153378	g12348	SEM6A_HUMAN	Semaphorin-6A
Apoly006086	363.310737691303	-0.662759336465004	0.199960215974908	-3.31445599432723	0.00091821631623367	0.01997806862131	g12350	DMXL1_HUMAN	DmX-like protein 1
Apoly006159	102.201276402662	0.61845662421848	0.16743925094088	3.69361795841316	0.000221085882587628	0.00833718682379872	g12455	F173B_XENLA	Protein N-lysine methyltransferase FAM173B {ECO:0000305}
Apoly006183	143.961699143063	-0.589957909164915	0.17891019955743	-3.2975085301134	0.000975467115967099	0.0206897911289319	g12483	FRMD3_MOUSE	FERM domain-containing protein 3
Apoly006236	2774.38272251192	0.528605963652465	0.175350185834807	3.01457315905243	0.0025734113880209	0.0361934618950148	g12545	RSRC2_DANRE	Arginine/serine-rich coiled-coil protein 2
Apoly006260	36.7035872164705	-0.870717155527379	0.235863250152332	-3.69161857544585	0.000222831467713129	0.00836323102811627	g12578	PI5PA_MOUSE	Phosphatidylinositol 4,5-bisphosphate 5-phosphatase A
Apoly006261	207.326263511692	-0.635472395865099	0.17102064542292	-3.71576422421764	0.000202590431776046	0.00787774985591837	g12579	PI5PA_MOUSE	Phosphatidylinositol 4,5-bisphosphate 5-phosphatase A
Apoly006277	149.773990501801	-0.595479961870133	0.166957602873212	-3.56665375893268	0.000361568697871989	0.0113478278068546	g12601	OSBP2_HUMAN	Oxysterol-binding protein 2
Apoly006307	5.891004937311	1.27792994055821	0.380431864821266	3.3591558928919	0.000781809503920647	0.0183954626629089	g12637	UBIQP_PHYIN	Polyubiquitin
Apoly006352	2414.79154900181	-0.749800662342022	0.172904509708956	-4.33650148052318	1.44768452404779e-05	0.00150641683079716	g12691	NFH_MOUSE	Neurofilament heavy polypeptide
Apoly006374	15.8425995329926	1.06834515571437	0.273883630807757	3.90072656976078	9.59044225545267e-05	0.00483136971776612	g12716	BHMT1_XENTR	Betaine--homocysteine S-methyltransferase 1
Apoly006385	219.121910390687	-0.72089319744735	0.188666365792332	-3.82099477254388	0.00013291446976447	0.0060871109264861	g12731	SV2C_RAT	Synaptic vesicle glycoprotein 2C
Apoly006514	238.538719033081	-0.660163106128766	0.177565982891379	-3.71784671466382	0.000200928119948885	0.00784818046249653	g12920	TTC28_HUMAN	Tetratricopeptide repeat protein 28
Apoly006537	136.878433069319	-0.749119082584372	0.198429726700876	-3.77523617574516	0.000159856133766803	0.00680283796979729	g12951	RORB_MOUSE	Nuclear receptor ROR-beta
Apoly006557	22.0275223617013	0.927514356498963	0.322974044223837	2.87179224797442	0.00408151193335229	0.0483877751837852	g12980	RHOF_BOVIN	Rho-related GTP-binding protein RhoF
Apoly006576	1164.54138932068	-0.760208083714604	0.228878142170426	-3.32145340094792	0.000895499345476661	0.0196360219202901	g13004	SYN1_BOVIN	Synapsin-1
Apoly006620	141.452562968297	-0.521079812616459	0.107355644178518	-4.85377193349961	1.21135040706462e-06	0.000298646146782358	g13079	LRRT4_MOUSE	Leucine-rich repeat transmembrane neuronal protein 4
Apoly006683	51.8413627510945	-1.16353694321833	0.29265949904305	-3.97573612687412	7.01618882714647e-05	0.00394977254690392	g13192	TET3_MOUSE	Methylcytosine dioxygenase TET3
Apoly006729	228.075575756405	-0.60419566966275	0.185807435264565	-3.25173031317319	0.00114704801769255	0.0229061435810641	g13252	CUX2_HUMAN	Homeobox protein cut-like 2
Apoly006754	3.33671735169185	-1.88858541621509	0.562411413713788	-3.3580140270343	0.000785046292502507	0.0184386010730926	g13291	LORF1_HUMAN	LINE-1 retrotransposable element ORF1 protein
Apoly006782	171.844815521836	-0.628550214232298	0.190734959799314	-3.2954116796084	0.000982775904859711	0.0207398104622769	g13349	APBA1_MOUSE	Amyloid-beta A4 precursor protein-binding family A member 1
Apoly006822	164.247141252014	-0.827011654388601	0.240252004789078	-3.44226744378117	0.000576859625402817	0.0153902024884951	g13406	CAC1B_RABIT	Voltage-dependent N-type calcium channel subunit alpha-1B
Apoly006860	53.321601117309	0.986857997422218	0.298762761803378	3.30314926621173	0.000956054829403057	0.020465756721159	g13496	PLPL7_MOUSE	Patatin-like phospholipase domain-containing protein 7
Apoly006902	45.6262040354318	-0.702331009386914	0.246079188237031	-2.85408536340915	0.00431609321770915	0.0499107024416314	g13572	UNC5D_HUMAN	Netrin receptor UNC5D
Apoly006959	591.316215195008	0.679731124237794	0.200102130242722	3.39692097936831	0.000681486433148045	0.0168417156629681	g34445	STAB1_HUMAN	Stabilin-1
Apoly006981	32.79361167889	0.522961853471438	0.157109771422787	3.32863989766831	0.000872711626140949	0.0193950002685346	g34505	SSUH2_HUMAN	Protein SSUH2 homolog
Apoly006996	28.4641976242436	-0.799824418042669	0.269641840005075	-2.96624744152323	0.00301457842410324	0.0397062605153466	g34539	PCBP4_MOUSE	Poly(rC)-binding protein 4
Apoly007000	288.666634110171	-0.635374789922719	0.162543968333225	-3.90894104800102	9.27015800977653e-05	0.00474298943797082	g34606	GRM7_RAT	Metabotropic glutamate receptor 7
Apoly007004	63.9854285323145	-0.612898286665214	0.194198960509843	-3.15603278748832	0.00159930881475979	0.027674492607436	g34617	PXK_MOUSE	PX domain-containing protein kinase-like protein
Apoly007017	1139.50038449231	-1.28985039510885	0.285004822112852	-4.52571428632923	6.01918553227039e-06	0.000850783727715945	g34636	S12A5_HUMAN	Solute carrier family 12 member 5
Apoly007029	470.00917850542	0.94264223831542	0.138167343580691	6.82246769668051	8.94897574592216e-12	8.79102632400664e-08	g34655	GHC1_HUMAN	Mitochondrial glutamate carrier 1
Apoly007034	239.772565545719	-0.702893564080054	0.194094076178619	-3.62140657725794	0.000293005614630314	0.00996453636138207	g34665	KCNA2_HUMAN	Potassium voltage-gated channel subfamily A member 2
Apoly007039	79.0786958251322	0.63034010652247	0.189428320758898	3.3275916927161	0.000876001555675217	0.0193950002685346	g34674	AA3R_RABIT	Adenosine receptor A3
Apoly007078	16.6396845540963	-1.02383084198511	0.335161207133971	-3.05474148019721	0.00225254594965665	0.0337710004459777	g34738	DCC_RAT	Netrin receptor DCC
Apoly007166	3832.08474597052	-0.67150845815542	0.200381965174639	-3.3511421927127	0.000804789668209379	0.0186044902414726	g34860	AT2B2_OREMO	Plasma membrane calcium-transporting ATPase 2
Apoly007168	2353.47092191236	-0.695338497046344	0.220851367246291	-3.14844551662164	0.00164141318253374	0.0281403532262132	g34862	SC6A1_HUMAN	Sodium- and chloride-dependent GABA transporter 1
Apoly007196	109.474132110979	0.517704288751807	0.175229511060142	2.95443550358433	0.00313241620629318	0.04070276534725	g34896	MIIP_HUMAN	Migration and invasion-inhibitory protein
Apoly007197	58.6000121622599	0.571940782131972	0.190204989843827	3.00697044068917	0.0026386541946253	0.0368455145428595	g34897	TNR1B_HUMAN	Tumor necrosis factor receptor superfamily member 1B
Apoly007202	41.1003498883778	0.700049711451352	0.224191383300246	3.122554048002	0.00179289182755866	0.0294863076368262	g34902	CCD30_HUMAN	Coiled-coil domain-containing protein 30
Apoly007334	16.7398708815978	-0.86814034129331	0.23801293408977	-3.647450272454	0.000264855549727814	0.00929217318839707	g35048	ARIP4_XENTR	Helicase ARIP4
Apoly007337	203.242886429099	-1.62489299252221	0.357613833479895	-4.54370843742421	5.52730969456809e-06	0.000810410847531188	g35051	BSN_HUMAN	Protein bassoon {ECO:0000305}
Apoly007343	349.216396208296	0.664793382473737	0.178492720601701	3.72448456291501	0.000195714687237419	0.00773683392385025	g35060	ITIH3_MOUSE	Inter-alpha-trypsin inhibitor heavy chain H3
Apoly007375	44.9251107451611	0.517049639777432	0.14076878400445	3.67304188520295	0.000239680178261381	0.008719740373909	g35098	S2534_DANRE	Solute carrier family 25 member 34
Apoly007410	134.558984499271	-0.971757864494124	0.221145631189374	-4.39419878777518	1.11182043546671e-05	0.00129145167491397	g35138	S6A17_MOUSE	Sodium-dependent neutral amino acid transporter SLC6A17
Apoly007413	30.2111977054408	-1.1138650875085	0.224626282498965	-4.95874781488951	7.09489942907138e-07	0.000228513916529452	g35142	AMGO1_RAT	Amphoterin-induced protein 1
Apoly007437	1989.40675870907	0.656619723347573	0.172147629467517	3.81428269084282	0.000136579057368133	0.0062259135501432	g35168	RBM5_HUMAN	RNA-binding protein 5
Apoly007442	189.674101130831	-0.502652819695697	0.149694959727366	-3.35784732238922	0.000785519880805137	0.0184386010730926	g35178	GPR22_MOUSE	G-protein coupled receptor 22
Apoly007484	160.499782788024	-0.564737689444474	0.178435635718196	-3.16493780612504	0.00155116103723944	0.0271377211920243	g35229	Z385A_HUMAN	Zinc finger protein 385A
Apoly007491	47.98251778519	-0.855103861667334	0.22206373609393	-3.85071365864815	0.000117774133105962	0.00560268376061221	g35236	C1QL3_MOUSE	Complement C1q-like protein 3
Apoly007498	24.9542021180911	0.797459113417319	0.228632808273111	3.48794698119057	0.000486744587429556	0.0137507993792691	g35244	MET7A_HUMAN	Methyltransferase-like protein 7A
Apoly007505	234.817787480279	-0.823293802679513	0.197038809846527	-4.17833320918236	2.93653226689464e-05	0.00234528656291378	g35252	S4A8_MOUSE	Electroneutral sodium bicarbonate exchanger 1
Apoly007506	26.7013982969256	-0.801032523406669	0.247624183243787	-3.23487194551613	0.00121697297771443	0.023691367743232	g35253	S4A7_MOUSE	Sodium bicarbonate cotransporter 3
Apoly007507	77.0761077798872	-0.867425803815251	0.217796104977996	-3.98274250084907	6.81245548384033e-05	0.00386524114973053	g35254	S4A8_HUMAN	Electroneutral sodium bicarbonate exchanger 1
Apoly007521	256.653207922702	-1.09933410129788	0.270657329496751	-4.06171930884686	4.87126263204797e-05	0.00317959126019423	g35269	LRP1_CHICK	Low-density lipoprotein receptor-related protein 1
Apoly007565	308.904199101367	0.766285383759417	0.247377710673878	3.09763309585164	0.0019507277807018	0.0308851737660178	g35318	NAB2_MOUSE	NGFI-A-binding protein 2
Apoly007592	76.1513933429598	-1.01365513979389	0.233390733533573	-4.3431678903742	1.40442722215561e-05	0.0014755498199835	g35348	FOXP4_HUMAN	Forkhead box protein P4
Apoly007615	191.888203615314	-0.797176443784773	0.247241514264633	-3.22428232231066	0.00126288827496656	0.0242067960373347	g35381	KI21B_HUMAN	Kinesin-like protein KIF21B
Apoly007633	734.02815697046	-0.632604936763556	0.215045939887874	-2.94171997431526	0.00326394931350252	0.0417492266682188	g35400	CMTA1_HUMAN	Calmodulin-binding transcription activator 1
Apoly007634	273.973792880606	-0.941061236618632	0.294652525273553	-3.19380000475122	0.00140413356520199	0.025662336888859	g35401	CMTA1_MOUSE	Calmodulin-binding transcription activator 1 {ECO:0000312|EMBL:CAM24783.1}
Apoly007658	477.132646277931	-0.692796210862682	0.196902898682556	-3.51846628718045	0.000434048961589776	0.0129208484065975	g35432	PLXA1_HUMAN	Plexin-A1
Apoly007676	936.536138702571	-0.565059083210753	0.179945674146525	-3.14016486303883	0.00168852781650308	0.028602678885863	g35455	CTRO_MOUSE	Citron Rho-interacting kinase
Apoly007684	314.842431138941	-0.521921612250888	0.159162718036994	-3.27917001348003	0.00104112892259392	0.021531642044424	g35463	NCLN_DANRE	Nicalin-1
Apoly007686	84.2890958685369	-0.534422376534271	0.186951041021256	-2.85862209493399	0.00425485333982169	0.0496407978429197	g35465	MYORG_HUMAN	Myogenesis-regulating glycosidase {ECO:0000312|HGNC:HGNC:19918}
Apoly007704	1549.91387364528	-0.53364629650556	0.178926657727111	-2.98248625042473	0.00285917490828881	0.0387408340849312	g35490	NEC1_RAT	Neuroendocrine convertase 1
Apoly007813	156.287856768156	-0.598768063322055	0.197350275527536	-3.0340371287625	0.00241304730302932	0.0349882954705661	g35649	SEM3F_MOUSE	Semaphorin-3F
Apoly007818	18.3670825651383	-1.24309371697079	0.318540661050071	-3.90246479954216	9.52180889723562e-05	0.00482152008773165	g35657	ITPR1_BOVIN	Inositol 1,4,5-trisphosphate receptor type 1
Apoly007819	22.6108542385874	-0.986666289085363	0.334589322156757	-2.94888755781364	0.00318919986861475	0.0410335362270294	g35658	ITPR1_MOUSE	Inositol 1,4,5-trisphosphate receptor type 1
Apoly007820	48.5218749217962	-1.20631418708348	0.338531415979596	-3.56337441709157	0.00036611788786375	0.0113995533167339	g35659	ITPR1_HUMAN	Inositol 1,4,5-trisphosphate receptor type 1
Apoly007843	50.4510908721473	-0.622263398774336	0.197108908138887	-3.15695218775133	0.00159427484887219	0.0276702455439858	g35711	CNTN4_HUMAN	Contactin-4
Apoly007854	720.288264329297	0.591625005684645	0.196514232231462	3.01059622484648	0.00260735318511529	0.0365904771628287	g35725	SRSF4_MOUSE	Serine/arginine-rich splicing factor 4
Apoly007875	160.748523348157	-0.834292322071165	0.19354661367148	-4.3105498269645	1.62849128334607e-05	0.0016407676022513	g35757	IQEC1_MOUSE	IQ motif and SEC7 domain-containing protein 1
Apoly007915	136.439363161041	-0.827570718318554	0.247587242224176	-3.34254184861931	0.000830148367117527	0.0188842290164343	g35823	CDK18_PONAB	Cyclin-dependent kinase 18
Apoly007920	269.429807525373	-0.655645646513032	0.174480566205238	-3.75770013115277	0.000171482205652406	0.00710782889125068	g35830	EPHA8_HUMAN	Ephrin type-A receptor 8
Apoly007933	93.5680885320004	-0.791690582850238	0.262398910689162	-3.01712602682286	0.00255183695226146	0.0360963891673367	g35853	GRIP2_XENLA	Glutamate receptor-interacting protein 2
Apoly007938	87.8563905943584	-1.00261935615628	0.286212577672011	-3.50305833625957	0.000459948719392727	0.0133377471444998	g35860	RIMS4_MOUSE	Regulating synaptic membrane exocytosis protein 4
Apoly007951	269.51801563392	-1.01723088577469	0.271535884251096	-3.74621162348483	0.000179525160960901	0.00734818924458087	g35881	PDXL2_HUMAN	Podocalyxin-like protein 2
Apoly007954	324.785583583683	-0.986617755758584	0.249544648219918	-3.9536722698581	7.69608071271499e-05	0.0042174385405749	g35886	CHD6_HUMAN	Chromodomain-helicase-DNA-binding protein 6
