Apoly_gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	gene_symbol	function_protein
Apoly005673	280.244683278249	0.501618523373708	0.161689559909238	3.1023556725325	0.00191987138965889	0.0118280693611252	g11672	ENTR1_DANRE	Endosome-associated-trafficking regulator 1 {ECO:0000305}
Apoly005674	233.516348062244	0.816843905626482	0.197045259181308	4.14546337740041	3.39127201999686e-05	0.000941077985549129	g11673	CHK2_MOUSE	Serine/threonine-protein kinase Chk2
Apoly005675	481.366840685011	0.663243050151221	0.19613239854344	3.38160882687786	0.000720626821186178	0.00627526480190287	g11674	GSTT1_BOVIN	Glutathione S-transferase theta-1
Apoly005679	705.303298284895	0.898813754714806	0.166342823773315	5.40338160869308	6.53961249474062e-08	2.87199045672918e-05	g11679	NACC2_MOUSE	Nucleus accumbens-associated protein 2
Apoly005682	401.064884970499	0.865552582739317	0.189571971623163	4.56582571425638	4.97532013550281e-06	0.000328020519134979	g11685	DDX31_MOUSE	Probable ATP-dependent RNA helicase DDX31
Apoly005683	248.178029084587	1.26965388207994	0.252499780621786	5.02833657499974	4.94752911965709e-07	9.43729171008765e-05	g11686	KAD8_DANRE	Adenylate kinase 8
Apoly005689	594.435818367503	-0.912218461961525	0.256500702094243	-3.55639752450409	0.000375975038730325	0.00409941737367881	g11695	NMDZ1_CANLF	Glutamate receptor ionotropic, NMDA 1
Apoly005690	56.6140865901241	1.17017201539294	0.246582787471321	4.7455543324533	2.07936087546722e-06	0.000200220989538307	g11698	KAZD1_MOUSE	Kazal-type serine protease inhibitor domain-containing protein 1
Apoly005691	694.514858901066	1.33321943224396	0.272395684742214	4.89442200050148	9.85950705296482e-07	0.000132677900732603	g11700	CIZ1_HUMAN	Cip1-interacting zinc finger protein
Apoly005692	144.271728489423	0.56375403269782	0.183720572352486	3.06854058573366	0.00215107107499649	0.0127595591422604	g11701	SURF4_TAKRU	Surfeit locus protein 4
Apoly005699	824.742236068642	0.660393603904603	0.227922104908553	2.89745307577589	0.00376206011980628	0.0184915798532836	g11714	CNTRL_HUMAN	Centriolin
Apoly005706	77.7446070095819	-0.634056280325077	0.184782999154874	-3.43135614869877	0.000600571557752613	0.00555790362466585	g11728	ODO1_MACFA	2-oxoglutarate dehydrogenase, mitochondrial
Apoly005708	123.615144539006	-0.938576724389324	0.253338170886174	-3.70483737648454	0.000211526397951304	0.00290213627133329	g11730	ADAM9_HUMAN	Disintegrin and metalloproteinase domain-containing protein 9
Apoly005713	88.6478400351064	0.670966569969907	0.170446856401962	3.93651478316255	8.2673529640348e-05	0.00161418420245209	g11737	NUD18_DANRE	8-oxo-dGDP phosphatase NUDT18
Apoly005714	90.0059312719787	0.776763185605449	0.184218888333267	4.21652303210201	2.48097958317164e-05	0.000796467416185837	g11738	NUD18_DANRE	8-oxo-dGDP phosphatase NUDT18
Apoly005719	80.2277970588042	-0.67846504075552	0.2193571574913	-3.09296969615604	0.00198164369466406	0.0120723577268418	g11745	MF14A_HUMAN	Hippocampus abundant transcript 1 protein {ECO:0000312|HGNC:HGNC:23363}
Apoly005722	72.486887353437	-0.682480724607489	0.235338412319093	-2.89999714828585	0.00373166055075036	0.0183979761206003	g11748	RAB14_PONAB	Ras-related protein Rab-14
Apoly005726	241.753162439865	0.517245957953263	0.161727251738073	3.19826097577528	0.00138259096067488	0.00943513879971498	g11753	RSP14_MOUSE	Radial spoke head 14 homolog
Apoly005728	22.4124318018299	-1.49861951173665	0.260604378308552	-5.75055385279178	8.89515636733091e-09	9.85892371929233e-06	g11755	No_ID	No_Description
Apoly005735	15.6199127898687	-1.01809537668874	0.391962412819983	-2.59743113979738	0.00939239503815776	0.0347453182667455	g11763	GIMA8_MOUSE	GTPase IMAP family member 8
Apoly005746	96.6336813539727	-0.821881023389191	0.199493501454873	-4.11983857817597	3.79137922292572e-05	0.000986868917363323	g11787	DDR2_HUMAN	Discoidin domain-containing receptor 2
Apoly005749	340.552674969121	0.650499957756986	0.147646802107445	4.40578426672328	1.05401825096449e-05	0.000495413793700939	g11793	RN214_MOUSE	RING finger protein 214
Apoly005757	82.7382456634531	0.542046629237811	0.188461206886701	2.87617084806041	0.00402531771840219	0.0193694384554121	g11811	GRM2B_PONAB	GRAM domain-containing protein 2B
Apoly005760	170.385379633173	0.618696777812185	0.180363818495312	3.43027100986036	0.000602978678896516	0.00557470286576649	g11814	NUD12_MOUSE	Peroxisomal NADH pyrophosphatase NUDT12
Apoly005776	58.6211066675406	-0.603837831182745	0.193198156766316	-3.12548443157831	0.00177512465914453	0.0112285493168746	g11835	GTR8_MOUSE	Solute carrier family 2, facilitated glucose transporter member 8
Apoly005787	7.15377258391085	1.02246409148017	0.376710618834361	2.71418972643759	0.00664381040151119	0.0272906006603576	g11855	NATT3_THANI	Natterin-3
Apoly005788	115.086552021185	0.923122034056435	0.270998011806171	3.40637936014339	0.000658306369243441	0.0058860533776843	g11856	NATT4_THANI	Natterin-4
Apoly005789	155.383402230406	0.663746984972488	0.228059152230718	2.91041590955754	0.00360948081075748	0.0180171416384533	g11857	PTH_MOUSE	Probable peptidyl-tRNA hydrolase
Apoly005809	607.049518970026	0.852566835864557	0.174274164752003	4.89210111595018	9.97651636180043e-07	0.000133339195211084	g11897	SNF5_TETFL	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1
Apoly005810	105.203690237504	-0.718431883718642	0.24479483920729	-2.93483263799643	0.00333727636533523	0.0171156680256603	g11899	RGL1_HUMAN	Ral guanine nucleotide dissociation stimulator-like 1
Apoly005813	251.218062195818	0.586749087449822	0.180401970425198	3.25245387324144	0.00114413164407676	0.0083347254027349	g11906	ODFP2_CHICK	Outer dense fiber protein 2
Apoly005814	87.1575479706123	1.04668940279262	0.233884454573447	4.47524143792091	7.63250145143222e-06	0.000406513957854287	g11907	CRBN_PONAB	Protein cereblon
Apoly005829	45.7812848940566	-0.542964915092611	0.152292094280046	-3.56528628527603	0.000363459230742105	0.00401624494172674	g11932	PAQR3_MOUSE	Progestin and adipoQ receptor family member 3 {ECO:0000303|PubMed:16044242}
Apoly005838	7.6745201915208	1.2730509584666	0.354129826615903	3.594870758648	0.000324552651101785	0.00376860870933616	g11991	BMP3_XENLA	Bone morphogenetic protein 3
Apoly005841	83.7215898071031	0.865518491331278	0.219463459838898	3.94379315794362	8.02028409754457e-05	0.0015875318162227	g11996	ZSC29_HUMAN	Zinc finger and SCAN domain-containing protein 29
Apoly005843	100.258835171614	-0.557394289652803	0.228757171120737	-2.43661996221579	0.0148252511059279	0.047733809976756	g12002	CDS1_RAT	Phosphatidate cytidylyltransferase 1
Apoly005844	894.620836434349	-0.693843267090514	0.240528936966055	-2.88465610767004	0.00391841434125522	0.0189852247996649	g12004	WDFY3_HUMAN	WD repeat and FYVE domain-containing protein 3
Apoly005846	802.828575444004	-0.512070524801959	0.20109517153499	-2.54640885155644	0.0108837630825928	0.0385841380880008	g12009	RUSC2_MOUSE	Iporin
Apoly005854	381.110696498066	0.679904884197086	0.171173034242553	3.97203266978171	7.12619436323721e-05	0.00147404631119069	g12022	PPIL2_HUMAN	RING-type E3 ubiquitin-protein ligase PPIL2 {ECO:0000305}
Apoly005855	283.469042269099	-0.850295798545206	0.334887763774467	-2.53904707942045	0.011115486431381	0.0392075335578712	g12025	MK01_XENLA	Mitogen-activated protein kinase 1
Apoly005858	655.73694690755	-0.893610639384596	0.26759246516541	-3.33944619416775	0.000839456111629215	0.00687199759382466	g12031	S4A4_PIG	Electrogenic sodium bicarbonate cotransporter 1
Apoly005859	10.9237600457615	-1.20466600566741	0.353124940952328	-3.41144412631573	0.000646197434209436	0.00581577690788492	g12035	NPFF2_HUMAN	Neuropeptide FF receptor 2
Apoly005860	14.8028686593424	-0.883717433564148	0.255886089975987	-3.45355792355528	0.000553243477939679	0.00528387966083821	g12036	ATS3_HUMAN	A disintegrin and metalloproteinase with thrombospondin motifs 3
Apoly005867	523.240806172229	-0.648646675926167	0.111144898861664	-5.83604540171924	5.34543356683871e-09	7.00144888584534e-06	g12053	KANK1_HUMAN	KN motif and ankyrin repeat domain-containing protein 1
Apoly005870	2423.34025309792	0.7677108112915	0.181006536031265	4.241343037242	2.22186247417897e-05	0.000751627301121182	g12059	CATL1_BOVIN	Cathepsin L1
Apoly005872	27.0983549236985	-0.6665981289523	0.255062042186858	-2.61347444424502	0.0089626786319875	0.0336383500216765	g12061	AT8B2_HUMAN	Phospholipid-transporting ATPase ID
Apoly005885	101.681685724368	-0.661892413764204	0.196034246980501	-3.37641215226052	0.000734378193566666	0.00633825055806819	g12089	LRC8A_MOUSE	Volume-regulated anion channel subunit LRRC8A
Apoly005896	508.50729627129	0.663076823321965	0.206246381499837	3.21497433554969	0.00130456185149572	0.00908295440512152	g12110	FBX21_PONAB	F-box only protein 21
Apoly005900	398.361509638302	0.665954412929468	0.182134779344083	3.65638246208522	0.000255799618530315	0.00324867169053981	g12115	CL049_DANRE	UPF0454 protein C12orf49 homolog
Apoly005902	15.2543194371931	0.625637774831518	0.255929966592534	2.44456631304765	0.0145026416929986	0.0471120041902023	g12117	No_ID	No_Description
Apoly005923	279.141696781815	0.740104407449029	0.174701197374507	4.23640145901501	2.27130530988414e-05	0.000757628784775783	g12145	No_ID	No_Description
Apoly005924	522.612584494824	-0.784641642206874	0.267936349329451	-2.92846283891884	0.00340642549428673	0.0173518386534227	g12146	KCC2B_MOUSE	Calcium/calmodulin-dependent protein kinase type II subunit beta
Apoly005928	71.6452602369511	0.665664202529793	0.20270190454224	3.28395633002589	0.00102360782112108	0.00774946111039442	g12154	HS3S1_RAT	Heparan sulfate glucosamine 3-O-sulfotransferase 1
Apoly005932	59.1693231763808	0.583576535173919	0.239479743254683	2.43685134802109	0.0148157685413755	0.047711097284446	g12158	CKP2L_BOVIN	Cytoskeleton-associated protein 2-like
Apoly005934	122.710533723384	-0.55482296107634	0.226696966906427	-2.44742119247389	0.0143882586881419	0.0468488761096989	g12160	CNNM4_HUMAN	Metal transporter CNNM4
Apoly005953	323.744064498955	-0.590317797304195	0.199845797990242	-2.95386644723457	0.0031381978280324	0.0164416460606273	g12184	SIA8C_HUMAN	Sia-alpha-2,3-Gal-beta-1,4-GlcNAc-R:alpha 2,8-sialyltransferase
Apoly005958	251.261874011136	-1.0372686994369	0.25957372735883	-3.99604655675727	6.44090724716805e-05	0.00138097797080743	g12191	SCRB2_RAT	Lysosome membrane protein 2
Apoly005969	197.231736014268	0.891625938542047	0.197572837115397	4.5128973777973	6.39479683135791e-06	0.000369525215722614	g12202	COQ2_HUMAN	4-hydroxybenzoate polyprenyltransferase, mitochondrial {ECO:0000255|HAMAP-Rule:MF_03189}
Apoly005976	350.414295671819	-0.526717049832233	0.202712038730013	-2.59835110500642	0.00936726596268158	0.0346719431742285	g12213	AACS_DANRE	Acetoacetyl-CoA synthetase
Apoly005989	65.6909068769012	-0.720947255634081	0.20549963380701	-3.50826540309625	0.000451038838992122	0.0046502512482306	g12227	TLE4_MOUSE	Transducin-like enhancer protein 4
Apoly005995	122.083281558406	0.536206966708755	0.218021749700947	2.45941961040241	0.0139161859866457	0.0458359272555958	g12237	GPX8_TETNG	Probable glutathione peroxidase 8
Apoly005999	22.6438298649197	0.878231626341213	0.314164061638059	2.79545541193379	0.00518266503632492	0.0231470379560527	g12241	EPGN_CHICK	Epigen
Apoly006001	287.717247109533	-0.884072170761286	0.229206899884823	-3.85709230919982	0.000114743838427577	0.00196292673199184	g12244	S20A2_FELCA	Sodium-dependent phosphate transporter 2
Apoly006006	54.1369593046588	-0.763568439328132	0.171581191120167	-4.45018730982796	8.57954274039877e-06	0.00043556143726257	g12250	CSPG4_RAT	Chondroitin sulfate proteoglycan 4
Apoly006008	153.617065026696	0.512031150648959	0.17464945927701	2.93176487787935	0.00337041811471903	0.0172264840530397	g12252	ARL15_BOVIN	ADP-ribosylation factor-like protein 15
Apoly006020	4263.14019579883	0.662222488371773	0.207431489229444	3.19248775020496	0.00141052927461067	0.00957259711857542	g12267	BTF3_MOUSE	Transcription factor BTF3
Apoly006023	38.4625735418073	-0.884221812915451	0.218668395804428	-4.04366533930343	5.26220166501449e-05	0.00121488221048813	g12274	HIC2_DANRE	Hypermethylated in cancer 2 protein
Apoly006026	210.29139069671	-0.781207334813083	0.244792906320229	-3.19129890876469	0.0014163466675179	0.00959881441073618	g12279	PI4KA_MOUSE	Phosphatidylinositol 4-kinase alpha
Apoly006035	144.350031790408	0.575898938002657	0.134466589851884	4.28284035935628	1.84522564151118e-05	0.000685258512120966	g12289	ENKD1_BOVIN	Enkurin domain-containing protein 1
Apoly006036	4056.76695007424	0.719887634387744	0.195785601417387	3.67691816546328	0.00023606873076589	0.00309822468494151	g12290	DPOLB_DANRE	DNA polymerase beta
Apoly006048	51.2605509861492	-0.72649079982117	0.213723528192444	-3.39920834156833	0.000675812152580348	0.00598633064100365	g12304	PLPP5_MOUSE	Phospholipid phosphatase 5 {ECO:0000250|UniProtKB:Q8NEB5}
Apoly006050	309.225218975308	-0.604981928992742	0.207650156904292	-2.91346723745354	0.00357439341973649	0.0179148233463171	g12306	NSD3_MOUSE	Histone-lysine N-methyltransferase NSD3
Apoly006069	307.954942787626	0.854154947154889	0.194337687691445	4.39520999401338	1.10665718939995e-05	0.000505355719246279	g12329	MSH3_HUMAN	DNA mismatch repair protein Msh3
Apoly006078	1622.16936950698	0.613600833330263	0.199449403320541	3.07647364752517	0.00209464817349091	0.0125315324800779	g12340	BHMT1_DANRE	Betaine--homocysteine S-methyltransferase 1
Apoly006081	471.103080254345	-0.724827274962802	0.21148571636729	-3.42731077735757	0.00060959098299806	0.00560441462001071	g12343	LIFR_RAT	Leukemia inhibitory factor receptor
Apoly006086	363.310737691303	-0.547708122042815	0.20100983691989	-2.72478267947204	0.0064343823614414	0.0266982703812543	g12350	DMXL1_HUMAN	DmX-like protein 1
Apoly006095	44.8324084401235	0.621392091874708	0.234185463827715	2.65341871232389	0.00796809601088051	0.0310798456076572	g12359	GGH_HUMAN	Gamma-glutamyl hydrolase
Apoly006097	40.9882068824878	0.68020605363766	0.220345624383587	3.08699596618051	0.00202190340424553	0.0122341657478324	g12361	CGAT1_MOUSE	Chondroitin sulfate N-acetylgalactosaminyltransferase 1 {ECO:0000305}
Apoly006101	37.4548146813875	-1.25273123216576	0.363630138053346	-3.44506986926914	0.000570911798897194	0.00539374210082368	g12365	LOXH1_MOUSE	Lipoxygenase homology domain-containing protein 1
Apoly006115	1168.8550861113	1.5912091524098	0.629046034091378	2.52955915175304	0.0114205921526774	0.0399498331304409	g12389	NEUV_TAKRU	Vasotocin-neurophysin VT 1
Apoly006118	47.9674709509875	-0.780768604103115	0.199289367549348	-3.91776346979365	8.93743378407921e-05	0.0016884015534212	g12392	ZN367_DANRE	Zinc finger protein 367
Apoly006119	13.263310912085	0.838294938273288	0.300672677866695	2.78806489575668	0.00530239208891438	0.0234366923219125	g12393	HABP4_MOUSE	Intracellular hyaluronan-binding protein 4 {ECO:0000303|PubMed:10887182}
Apoly006134	1038.44466768127	-0.712404043262372	0.256300278176662	-2.77956796742659	0.0054431261465777	0.0238389640249596	g12417	PLCX3_DANRE	PI-PLC X domain-containing protein 3
Apoly006146	555.538588218128	-0.528158898192488	0.155408204615991	-3.39852647739901	0.000677499047462231	0.00599316694529062	g12432	DOCK8_MOUSE	Dedicator of cytokinesis protein 8
Apoly006148	42.3771057586161	0.833390255478673	0.260838732662112	3.19504027248223	0.00139811329721946	0.00951792513876324	g12435	FXD5A_XENLA	Forkhead box protein D5-A
Apoly006153	488.548798420102	0.786220207851596	0.211272291785394	3.72135977324572	0.000198152890496288	0.00278876063007204	g12445	NDUF2_HUMAN	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2
Apoly006166	733.60569008591	1.09588288177062	0.332418334179131	3.29669807315765	0.000978286059153669	0.00753427633450535	g12463	HSPL_MULSU	Protamine-like protein
Apoly006172	107.130906931985	-0.581316574487161	0.227798874561345	-2.55188519085776	0.0107141817930889	0.0381273388043873	g12472	CCSE1_BOVIN	Serine-rich coiled-coil domain-containing protein 1
Apoly006176	186.786033357026	0.866416124058165	0.242539393625868	3.572269688258	0.000353900681660688	0.00394760149259099	g12476	CC112_HUMAN	Coiled-coil domain-containing protein 112
Apoly006178	410.079220876328	-0.618416039646313	0.131122009713892	-4.71634046027587	2.40124494307951e-06	0.000217096441648164	g12478	TMED7_RAT	Transmembrane emp24 domain-containing protein 7
Apoly006185	139.7366045528	-0.96768399833377	0.267121112485366	-3.62264139037975	0.000291609971315062	0.00353452148905381	g12485	UBQL1_MOUSE	Ubiquilin-1
Apoly006186	495.185651694256	0.630125931427575	0.157467974833067	4.00161323021763	6.29120761112263e-05	0.00136729376035096	g12486	GKAP1_DANRE	G kinase-anchoring protein 1
Apoly006188	219.796254191511	0.781133109550459	0.189999979798112	4.11122732950008	3.93561465965186e-05	0.00101075844729647	g12488	QSPP_BOVIN	Queuosine salvage protein {ECO:0000250|UniProtKB:Q5T6V5}
Apoly006192	886.14062793246	-0.933059624480924	0.30822223442351	-3.02723009657655	0.00246806010404224	0.0139861485042163	g12492	NTRK2_CHICK	BDNF/NT-3 growth factors receptor
Apoly006194	828.792302468074	0.625068997926352	0.16704133814837	3.74200185927121	0.000182560164327511	0.00264705501737462	g12496	NAA35_DANRE	N-alpha-acetyltransferase 35, NatC auxiliary subunit
Apoly006195	5.26218625938542	1.517430366885	0.452007223791517	3.35709317686678	0.000787665634797463	0.00663036277929124	g12497	KLK2_HUMAN	Kallikrein-2
Apoly006200	81.5794209615112	0.657663151675502	0.196236818799875	3.35137491372705	0.000804113570654903	0.00668857718994787	g12504	NDC80_DANRE	Kinetochore protein NDC80 homolog
Apoly006208	166.730109429855	-0.785670214073713	0.205449111828364	-3.82415970106542	0.000131218844240933	0.00216098628063839	g12515	BRI3B_MOUSE	BRI3-binding protein
Apoly006214	18.7693763897303	1.6751296277989	0.344025005063215	4.869208932912	1.12045890573558e-06	0.000142945818967448	g12521	FOXB2_XENLA	Forkhead box protein B2
Apoly006225	55.9414056135999	1.01477457577424	0.290272291967523	3.49594020461234	0.000472394546309238	0.0047902788408231	g12534	RFESD_HUMAN	Rieske domain-containing protein
Apoly006226	254.087191844285	0.65539530896036	0.174583444451431	3.75405188630408	0.000173998821514034	0.00256455727403318	g12535	TF2H3_BOVIN	General transcription factor IIH subunit 3
Apoly006227	336.311729241898	0.535760471269908	0.177580680433629	3.0169975132523	0.00255291906167519	0.0143101856789536	g12536	PSMD9_RAT	26S proteasome non-ATPase regulatory subunit 9
Apoly006235	119.552588589426	0.672457443829415	0.207526184870962	3.24034985873008	0.00119383123957028	0.0085509305008521	g12544	No_ID	No_Description
Apoly006236	2774.38272251192	0.612104411444946	0.175413921003208	3.48948594241703	0.000483950511562943	0.00486103052181858	g12545	RSRC2_DANRE	Arginine/serine-rich coiled-coil protein 2
Apoly006246	165.805144031335	1.08825738994851	0.256867546053802	4.23664805720756	2.26881335343507e-05	0.000757628784775783	g12559	CL065_DANRE	Probable peptide chain release factor C12orf65 homolog, mitochondrial
Apoly006248	231.92476642293	0.774160503252302	0.18911950058289	4.09349908849296	4.24911747770038e-05	0.00105807872096805	g12563	AR6P4_DANRE	ADP-ribosylation factor-like protein 6-interacting protein 4
Apoly006253	21.555916738743	-0.614252868917221	0.241702483909289	-2.54135935627269	0.011042236183166	0.0390262303095272	g12568	SMTN_MOUSE	Smoothelin
Apoly006260	36.7035872164705	-0.751827777515294	0.241854686436332	-3.10859296792338	0.00187980494394582	0.0116469655420068	g12578	PI5PA_MOUSE	Phosphatidylinositol 4,5-bisphosphate 5-phosphatase A
Apoly006264	406.243634542559	0.863353099873061	0.21169119577428	4.07836091961817	4.53543209414053e-05	0.00110009425127875	g12582	SNUT2_HUMAN	U4/U6.U5 tri-snRNP-associated protein 2
Apoly006277	149.773990501801	-0.628388971067611	0.168330646949766	-3.73306336341199	0.000189164982551784	0.00270883703512748	g12601	OSBP2_HUMAN	Oxysterol-binding protein 2
Apoly006281	5105.33188003842	0.688650977194488	0.167641752875689	4.10787268315634	3.99320110915389e-05	0.00102183410753628	g12609	RBP56_HUMAN	TATA-binding protein-associated factor 2N
Apoly006286	318.206607455999	0.664513670980928	0.189925425539855	3.49881364799934	0.000467333080104943	0.00474997052499836	g12614	TECT2_MOUSE	Tectonic-2
Apoly006292	144.037419268563	-0.505942072741031	0.151990155133938	-3.32878186942555	0.00087226691097227	0.00701491117473278	g12621	CML1_MOUSE	Chemokine-like receptor 1
Apoly006298	427.547708475662	-0.74407136025152	0.196927588755398	-3.77840080688605	0.000157838698552367	0.0024245949260816	g12627	COR1C_MOUSE	Coronin-1C
Apoly006313	354.672171099985	0.573968039340315	0.191341878842355	2.99969898285154	0.00270246539305231	0.0148186819919896	g12644	TCHP_DANRE	Trichoplein keratin filament-binding protein
Apoly006317	240.091790009151	0.745899244759487	0.247366900595521	3.01535590640372	0.00256677867938308	0.0143691224618016	g12652	MMAB_HUMAN	Corrinoid adenosyltransferase
Apoly006321	102.242795051154	0.583104497558474	0.221729349307619	2.6298029529212	0.00854343717890453	0.0325927981075606	g12656	MYO1H_HUMAN	Unconventional myosin-Ih
Apoly006325	18.6175367946429	0.718658279312497	0.258557226247328	2.77949407851803	0.00544436461444464	0.0238389640249596	g12660	P2RX2_HUMAN	P2X purinoceptor 2
Apoly006329	16.2662875482835	1.06485358787855	0.307248809628763	3.4657696124687	0.00052871612380737	0.00514496566837217	g12665	CLD22_HUMAN	Claudin-22
Apoly006333	103.039356538509	0.574484143363612	0.204460940338325	2.80975007946751	0.0049579983795444	0.0224188248936499	g12669	GTR11_HUMAN	Solute carrier family 2, facilitated glucose transporter member 11
Apoly006350	102.210721468583	0.744432264598054	0.223343432280214	3.33312807543884	0.000858754012909158	0.00695176765209156	g12689	SRR1L_HUMAN	SRR1-like protein
Apoly006351	1643.1005393973	0.704311868490115	0.180143909086492	3.90971791420357	9.24039641386296e-05	0.00171933447695496	g12690	TFP11_DANRE	Tuftelin-interacting protein 11
Apoly006353	107.565944158651	0.652923862323498	0.195350093766709	3.3423268437395	0.000830791718463236	0.00683238379767568	g12692	FANCG_MOUSE	Fanconi anemia group G protein homolog
Apoly006365	359.762528766494	0.703591647649712	0.178141913273724	3.9496131747985	7.8277593121254e-05	0.00156147630348865	g12707	CDK7_CARAU	Cyclin-dependent kinase 7
Apoly006373	115.902446461121	0.505160848468523	0.190354466317277	2.65379036405974	0.00795932583043587	0.0310518019441171	g12715	BHMT1_XENTR	Betaine--homocysteine S-methyltransferase 1
Apoly006383	25.6514543699988	0.889575796162847	0.258038639613776	3.44745189129169	0.000565901181268866	0.00536854684132757	g12729	AKD1B_MOUSE	Ankyrin repeat and death domain-containing protein 1B
Apoly006385	219.121910390687	-0.666674365538147	0.189085412027758	-3.52578423892519	0.000422230809481763	0.00444802612004729	g12731	SV2C_RAT	Synaptic vesicle glycoprotein 2C
Apoly006386	26.0812623371752	-0.780535603939271	0.225941342214713	-3.45459399456663	0.00055112207054252	0.00527306160565288	g12732	IQGA1_HUMAN	Ras GTPase-activating-like protein IQGAP1
Apoly006390	26274.6506934768	0.630729946007336	0.190931106683529	3.30344257131855	0.000955055289190457	0.00739904229760446	g12737	SXT2_TAKPA	Saxitoxin and tetrodotoxin-binding protein 2
Apoly006391	33828.7038219992	0.946973648318617	0.246329698987843	3.84433404583242	0.00012088025461823	0.00204383335842029	g12738	No_ID	No_Description
Apoly006402	81.6320225142858	-0.597228469415959	0.202757567158838	-2.94552986497464	0.00322402021999716	0.0167439400640455	g12753	HPLN1_RAT	Hyaluronan and proteoglycan link protein 1
Apoly006406	155.890099414049	0.698575549004116	0.207875671487037	3.36054500272621	0.00077788856803067	0.006570583274333	g12761	CCNH_RAT	Cyclin-H
Apoly006410	506.581991845354	-0.733829742491874	0.273376642663004	-2.68431763351662	0.00726780212539908	0.0291945427024567	g12771	RHBT2_HUMAN	Rho-related BTB domain-containing protein 2
Apoly006412	305.013589901945	0.623327675168087	0.161600141303874	3.85722233989868	0.00011468283663864	0.00196292673199184	g12774	WDR54_MOUSE	WD repeat-containing protein 54
Apoly006415	133.532449473532	0.572943047207126	0.168238362092638	3.40554342113508	0.00066032511844525	0.00589625189491007	g12777	NOL6_XENLA	Nucleolar protein 6
Apoly006440	38.1004902440239	0.645792954899167	0.186836497389653	3.45646040212554	0.000547319615595698	0.00525571284829359	g12816	RPC7_MOUSE	DNA-directed RNA polymerase III subunit RPC7
Apoly006444	71.2929927787585	0.969433757739779	0.288527883831725	3.35993091851453	0.000779619640782981	0.00658237519658927	g12821	IFT25_HUMAN	Intraflagellar transport protein 25 homolog
Apoly006447	66.6989808690914	1.05122975648859	0.33865640179644	3.10411895629973	0.00190846581801104	0.0117873712437796	g12824	BCDO2_PONAB	Beta,beta-carotene 9',10'-oxygenase
Apoly006448	16.4083854602857	1.41273180541057	0.555635230553743	2.54255260956482	0.0110046033242286	0.0389250159329572	g12825	CEL2A_HUMAN	Chymotrypsin-like elastase family member 2A
Apoly006454	124.967508764182	-0.529313900405081	0.164921405771801	-3.20949180567551	0.00132969836718452	0.0091957511468683	g12833	AB17B_RAT	Alpha/beta hydrolase domain-containing protein 17B {ECO:0000305}
Apoly006455	70.5048002701419	0.838141031556657	0.267181775397884	3.13696931726913	0.00170703990397454	0.0109102839926441	g12834	CI085_MOUSE	Uncharacterized protein C9orf85 homolog
Apoly006469	289.698366263394	-0.557308834401934	0.168573235229469	-3.30603392432553	0.000946266302767589	0.00735415112756125	g12852	ACSL1_RAT	Long-chain-fatty-acid--CoA ligase 1
Apoly006470	280.702998180914	0.762351000886516	0.216312515190252	3.5243037150024	0.000424597265481302	0.00446338281161645	g12853	KGP1_MOUSE	cGMP-dependent protein kinase 1
Apoly006480	808.323795073126	-0.530149010771687	0.149734583692537	-3.54059161015393	0.000399231010168067	0.00428382941385691	g12863	GFPT1_RAT	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1
Apoly006483	321.671880098876	0.514264888980446	0.143776669026227	3.57683129302875	0.000347784469252496	0.00391347163081546	g12866	MED22_DANRE	Mediator of RNA polymerase II transcription subunit 22
Apoly006485	264.627987637272	-0.587531286748161	0.208229947775714	-2.8215503726726	0.0047792131228692	0.0218264063749445	g12868	AAK1_PIG	AP2-associated protein kinase 1 {ECO:0000303|PubMed:11877457}
Apoly006500	110.241682725652	0.582734324658202	0.162476173861584	3.58658325592184	0.000335039127092353	0.0038273085408008	g12889	RPC4_BOVIN	DNA-directed RNA polymerase III subunit RPC4
Apoly006509	57.8804246610832	0.544910699405333	0.171390713305935	3.1793478706904	0.00147606827864443	0.009877490964076	g12898	DUS18_PONAB	Dual specificity protein phosphatase 18
Apoly006523	181.772346275988	0.680297774575942	0.194165837627261	3.50369448554542	0.000458851456322653	0.00469453929046874	g12931	TM230_CHICK	Transmembrane protein 230
Apoly006538	29.2195427000846	-0.628542009667218	0.190227556783239	-3.30415855776053	0.000952619377724863	0.00738599562516195	g12952	TRPM6_HUMAN	Transient receptor potential cation channel subfamily M member 6
Apoly006549	1299.58768623992	0.710926581412328	0.153125412128533	4.64277334199485	3.43763400905341e-06	0.000268012680062986	g12967	NONO_RAT	Non-POU domain-containing octamer-binding protein
Apoly006552	14.2916606485806	0.919355418522091	0.323692818664411	2.84020949959732	0.00450839147707701	0.0209395828938622	g12973	CE034_BOVIN	Uncharacterized protein C5orf34 homolog
Apoly006565	1594.33114397221	0.545021548837489	0.125653877921733	4.33748291618162	1.441237327832e-05	0.000598646718391443	g12991	SF3A1_HUMAN	Splicing factor 3A subunit 1
