ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0006629,lipid metabolic process,38/4823,113/18215,0.0550158744795882,0.35658437162696,0.321015303980963,g38619/g38993/g39368/g16921/g12213/g34915/g36285/g26876/g33158/g33472/g22528/g41345/g41424/g41824/g36621/g37684/g3715/g3933/g14004/g14143/g14144/g7465/g18120/g18320/g18778/g468/g616/g1056/g1205/g8628/g8768/g9547/g10245/g29772/g29967/g30098/g30395/g28361,38
GO:0008080,N-acetyltransferase activity,14/4823,35/18215,0.0563859464500907,0.356807560900407,0.321216230264226,g20483/g20484/g39549/g16169/g7463/g7543/g18090/g18092/g338/g10628/g30409/g28655/g28713/g28887,14
GO:0051056,regulation of small GTPase mediated signal transduction,9/4823,20/18215,0.0571461166763907,0.356807560900407,0.321216230264226,g19362/g19578/g19718/g24758/g34438/g37800/g6985/g7513/g10863,9
GO:0007264,small GTPase mediated signal transduction,92/4823,300/18215,0.0572781156145559,0.356807560900407,0.321216230264226,g20184/g20367/g20843/g20941/g21092/g21344/g21560/g24186/g24312/g24354/g24417/g24552/g24630/g38246/g38816/g38896/g39169/g39311/g39502/g39559/g15542/g15715/g15932/g16511/g11748/g11899/g12454/g12846/g12980/g34473/g34641/g34709/g35008/g35212/g35285/g36317/g27354/g27694/g27774/g33431/g33817/g34142/g22784/g22791/g22883/g23892/g40296/g40830/g40960/g41281/g41523/g37399/g37830/g3835/g3891/g4314/g13741/g13763/g14089/g14539/g14627/g14742/g14892/g15363/g7015/g7085/g7604/g8002/g8004/g8219/g18394/g18427/g418/g616/g8730/g9320/g9663/g10867/g5843/g6291/g31109/g31283/g31463/g31513/g31657/g32288/g30196/g30546/g28878/g28974/g29019/g1962,92
GO:0004518,nuclease activity,10/4823,23/18215,0.0581995317853948,0.356807560900407,0.321216230264226,g16923/g34422/g33629/g36592/g36607/g18356/g966/g10458/g29694/g28042,10
GO:0005262,calcium channel activity,11/4823,26/18215,0.0584484766427334,0.356807560900407,0.321216230264226,g38252/g38253/g35659/g41206/g37394/g37397/g37455/g7405/g1264/g31515/g28000,11
GO:0006810,transport,122/4823,407/18215,0.0606670452603267,0.364183210601125,0.327856163528632,g19152/g19170/g20122/g20546/g20781/g21663/g21777/g24589/g24892/g24907/g25872/g26026/g38414/g38655/g38730/g39064/g39085/g39208/g39291/g16404/g16565/g16589/g16788/g16992/g12031/g12478/g12731/g13113/g13408/g34636/g35254/g35311/g26898/g26952/g27333/g27472/g33503/g34030/g34077/g34150/g22284/g22447/g22461/g22795/g23470/g40494/g41322/g41325/g41327/g41362/g36600/g36720/g36744/g36830/g37535/g37616/g37617/g37954/g4188/g4357/g4411/g4494/g4561/g4664/g13795/g13948/g13997/g15132/g7033/g7116/g7117/g7379/g7465/g7477/g7555/g7680/g7692/g7694/g7957/g8066/g17542/g18404/g343/g611/g951/g9205/g9239/g9331/g9463/g10690/g10693/g10715/g11132/g11196/g11229/g6350/g6503/g6517/g6540/g6646/g30990/g31217/g31392/g31419/g31451/g31453/g31455/g31456/g31588/g32101/g29772/g29872/g30241/g30499/g1810/g2265/g2618/g2620/g2622/g2780/g2845/g3262,122
GO:0006955,immune response,41/4823,124/18215,0.0610440429198076,0.364183210601125,0.327856163528632,g21182/g22026/g24434/g24479/g24817/g25144/g25728/g38394/g39841/g17250/g12008/g12465/g34989/g35719/g35879/g35880/g27159/g27314/g34152/g22364/g41518/g41840/g3880/g17569/g17689/g17944/g1477/g8709/g8713/g10199/g6413/g31631/g31651/g28165/g28507/g28513/g28623/g29090/g29091/g3264/g3265,41
GO:0045211,postsynaptic membrane,14/4823,36/18215,0.0705149112762422,0.406303402202085,0.365774892408494,g24589/g26026/g38730/g16788/g34030/g37535/g4561/g11196/g30990/g31451/g31453/g31455/g31456/g31588,14
GO:0016301,kinase activity,23/4823,65/18215,0.0710966676570569,0.406303402202085,0.365774892408494,g20207/g21132/g21879/g24506/g24949/g39684/g15523/g16146/g16810/g16976/g33425/g40759/g36586/g36652/g36789/g3548/g3874/g9324/g6795/g30746/g28645/g29013/g2868,23
GO:0005874,microtubule,19/4823,52/18215,0.0714235163279585,0.406303402202085,0.365774892408494,g20179/g20405/g24796/g38440/g38536/g16483/g34794/g33090/g23660/g23661/g23664/g40312/g4415/g9071/g5787/g32309/g29879/g2074/g2075,19
GO:0016311,dephosphorylation,40/4823,122/18215,0.0714260928911108,0.406303402202085,0.365774892408494,g21064/g21486/g21877/g25153/g38229/g38245/g38713/g38964/g15566/g16623/g17272/g12323/g12898/g13255/g34852/g34997/g35793/g33706/g33973/g34148/g22854/g41029/g7361/g7683/g8434/g17928/g18727/g18757/g310/g731/g1492/g8717/g9261/g9343/g10486/g10845/g29749/g30618/g28889/g2072,40
GO:0005096,GTPase activator activity,32/4823,95/18215,0.0719737455329408,0.406303402202085,0.365774892408494,g19362/g19578/g19718/g24758/g16493/g13243/g34438/g35285/g35397/g35899/g26749/g40941/g41934/g37187/g37190/g37800/g15327/g6985/g7513/g7661/g8352/g8363/g418/g8622/g8827/g8828/g9087/g10863/g6167/g32192/g1952/g2652,32
GO:0008373,sialyltransferase activity,12/4823,30/18215,0.0742958306803706,0.409560806062511,0.368707372274822,g21550/g16859/g12184/g27390/g27818/g27828/g4962/g15093/g8267/g9058/g9701/g5906,12
GO:0003697,single-stranded DNA binding,7/4823,15/18215,0.0744520074096896,0.409560806062511,0.368707372274822,g21124/g21137/g12739/g966/g11143/g27952/g27975,7
GO:0043087,regulation of GTPase activity,11/4823,27/18215,0.0757940734326419,0.409560806062511,0.368707372274822,g19718/g21529/g22016/g24509/g35432/g22425/g37187/g9087/g10863/g6545/g2652,11
GO:0005086,ARF guanyl-nucleotide exchange factor activity,9/4823,21/18215,0.0772314662860735,0.409560806062511,0.368707372274822,g21553/g38863/g39070/g39215/g15879/g35757/g18678/g189/g32019,9
GO:0005452,inorganic anion exchanger activity,9/4823,21/18215,0.0772314662860735,0.409560806062511,0.368707372274822,g20544/g20546/g12031/g35252/g35253/g35254/g4188/g4494/g2780,9
GO:0032012,regulation of ARF protein signal transduction,9/4823,21/18215,0.0772314662860735,0.409560806062511,0.368707372274822,g21553/g38863/g39070/g39215/g15879/g35757/g18678/g189/g32019,9
GO:0005891,voltage-gated calcium channel complex,14/4823,37/18215,0.0867796251006578,0.455593031778453,0.410147912317846,g21516/g24263/g25703/g25704/g39166/g39557/g39859/g13406/g27013/g15008/g15238/g9574/g9576/g2409,14
GO:0007268,chemical synaptic transmission,12/4823,31/18215,0.0930705332705298,0.466638854983106,0.420091921578776,g12015/g13349/g26684/g26685/g27284/g22521/g41645/g7428/g18680/g10153/g10605/g28361,12
GO:0007411,axon guidance,12/4823,31/18215,0.0930705332705298,0.466638854983106,0.420091921578776,g25136/g34738/g35713/g36234/g26562/g22200/g37542/g4279/g7719/g7720/g7722/g29543,12
GO:0022848,acetylcholine-gated cation-selective channel activity,12/4823,31/18215,0.0930705332705298,0.466638854983106,0.420091921578776,g24589/g38730/g16788/g34030/g37535/g4561/g11196/g31451/g31453/g31455/g31456/g31588,12
GO:0000155,phosphorelay sensor kinase activity,5/4823,10/18215,0.0965308793903949,0.466638854983106,0.420091921578776,g20675/g25540/g3887/g17551/g2022,5
GO:0000160,phosphorelay signal transduction system,5/4823,10/18215,0.0965308793903949,0.466638854983106,0.420091921578776,g20675/g25540/g3887/g17551/g2022,5
GO:0006024,glycosaminoglycan biosynthetic process,5/4823,10/18215,0.0965308793903949,0.466638854983106,0.420091921578776,g24653/g27169/g22247/g10817/g5299,5
GO:0006606,protein import into nucleus,5/4823,10/18215,0.0965308793903949,0.466638854983106,0.420091921578776,g24878/g24922/g4913/g13845/g5992,5
GO:0009966,regulation of signal transduction,9/4823,22/18215,0.101092170716649,0.466638854983106,0.420091921578776,g20070/g24185/g41079/g41254/g41927/g7132/g31945/g32265/g30255,9
GO:0001525,angiogenesis,6/4823,13/18215,0.101550280384056,0.466638854983106,0.420091921578776,g26562/g34036/g4279/g333/g1205/g29543,6
GO:0003993,acid phosphatase activity,6/4823,13/18215,0.101550280384056,0.466638854983106,0.420091921578776,g19707/g24623/g23657/g1570/g11293/g2452,6
GO:0008654,phospholipid biosynthetic process,6/4823,13/18215,0.101550280384056,0.466638854983106,0.420091921578776,g35913/g18780/g555/g9100/g9923/g10190,6
GO:0005544,calcium-dependent phospholipid binding,8/4823,19/18215,0.102685423361522,0.466638854983106,0.420091921578776,g21223/g25607/g15966/g12945/g23955/g8301/g8746/g8860,8
GO:0017048,Rho GTPase binding,8/4823,19/18215,0.102685423361522,0.466638854983106,0.420091921578776,g19327/g19369/g26948/g4464/g1277/g31230/g31518/g1922,8
GO:0005681,spliceosomal complex,7/4823,16/18215,0.10310496605341,0.466638854983106,0.420091921578776,g19365/g15582/g34972/g35168/g35752/g7590/g5865,7
GO:0008484,sulfuric ester hydrolase activity,7/4823,16/18215,0.10310496605341,0.466638854983106,0.420091921578776,g21451/g24737/g35582/g26565/g22460/g9251/g2148,7
GO:0030173,integral component of Golgi membrane,7/4823,16/18215,0.10310496605341,0.466638854983106,0.420091921578776,g21550/g24274/g12184/g35222/g27390/g15093/g5906,7
GO:0006836,neurotransmitter transport,18/4823,51/18215,0.104187767708043,0.467509214074551,0.420875462896187,g24887/g38222/g39225/g39618/g34862/g35138/g35854/g35855/g27701/g22962/g23041/g23766/g36890/g36903/g36908/g14937/g30981/g31024,18
GO:0006821,chloride transport,11/4823,29/18215,0.119231694946364,0.530479998702045,0.477564951212468,g19152/g26026/g38514/g38982/g41327/g7117/g30990/g28615/g2594/g2618/g2924,11
GO:0030117,membrane coat,9/4823,23/18215,0.128666010029599,0.551411455195309,0.496408508035476,g16412/g12606/g22622/g41362/g41814/g36744/g36782/g14894/g7042,9
GO:0048015,phosphatidylinositol-mediated signaling,9/4823,23/18215,0.128666010029599,0.551411455195309,0.496408508035476,g21879/g39684/g12279/g40759/g36789/g37684/g9324/g6795/g28645,9
GO:0005245,voltage-gated calcium channel activity,13/4823,36/18215,0.131986061507854,0.551411455195309,0.496408508035476,g21516/g24263/g25703/g39166/g39557/g39859/g13406/g27013/g15008/g15238/g9574/g9576/g2409,13
GO:0006325,chromatin organization,7/4823,17/18215,0.136817811421082,0.551411455195309,0.496408508035476,g16046/g22268/g23178/g4240/g4543/g28711/g2280,7
GO:0006139,nucleobase-containing compound metabolic process,12/4823,33/18215,0.138455152942067,0.551411455195309,0.496408508035476,g25230/g38746/g39715/g15877/g16871/g11686/g33051/g7965/g9128/g11300/g5498/g28702,12
GO:0006904,vesicle docking involved in exocytosis,6/4823,14/18215,0.139407437841375,0.551411455195309,0.496408508035476,g20789/g21532/g23685/g41410/g9566/g28029,6
GO:0008201,heparin binding,6/4823,14/18215,0.139407437841375,0.551411455195309,0.496408508035476,g19710/g24606/g33773/g4723/g11373/g2689,6
GO:0015299,solute:proton antiporter activity,6/4823,14/18215,0.139407437841375,0.551411455195309,0.496408508035476,g33249/g23995/g41339/g7160/g5450/g31290,6
GO:0016043,cellular component organization,6/4823,14/18215,0.139407437841375,0.551411455195309,0.496408508035476,g19369/g4464/g1277/g31230/g31518/g1922,6
GO:0016818,hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides,6/4823,14/18215,0.139407437841375,0.551411455195309,0.496408508035476,g20204/g38746/g15877/g35947/g10954/g28711,6
GO:0042803,protein homodimerization activity,6/4823,14/18215,0.139407437841375,0.551411455195309,0.496408508035476,g34715/g22843/g37448/g37555/g4441/g29853,6
GO:0051301,cell division,6/4823,14/18215,0.139407437841375,0.551411455195309,0.496408508035476,g25384/g25861/g16699/g14687/g8391/g17845,6
GO:0000775,chromosome, centromeric region,5/4823,11/18215,0.139690901982812,0.551411455195309,0.496408508035476,g34684/g35754/g22718/g3530/g6419,5
GO:0005496,steroid binding,5/4823,11/18215,0.139690901982812,0.551411455195309,0.496408508035476,g19754/g22831/g7138/g11211/g31721,5
GO:0005815,microtubule organizing center,5/4823,11/18215,0.139690901982812,0.551411455195309,0.496408508035476,g24648/g27244/g40515/g9038/g10537,5
GO:0016746,transferase activity, transferring acyl groups,15/4823,43/18215,0.141173586020463,0.553105467617485,0.497933543779952,g15733/g12261/g32962/g33987/g40315/g4334/g13698/g450/g555/g8742/g9100/g9740/g10769/g11182/g6693,15
GO:0008236,serine-type peptidase activity,10/4823,27/18215,0.152356288168089,0.588140083001814,0.529473478231207,g39887/g13315/g27299/g22749/g22878/g3759/g4127/g5271/g30352/g2485,10
GO:0046854,phosphatidylinositol phosphorylation,10/4823,27/18215,0.152356288168089,0.588140083001814,0.529473478231207,g21879/g39684/g12279/g26213/g27765/g40759/g36789/g9324/g6795/g28645,10
GO:0015031,protein transport,16/4823,47/18215,0.155802767186127,0.597054399800851,0.537498597514951,g20781/g21532/g38896/g16153/g12335/g12606/g26719/g22622/g22914/g41362/g41814/g36744/g14894/g7042/g9186/g29767,16
GO:0003682,chromatin binding,9/4823,24/18215,0.159757716690251,0.607773922191171,0.54714885426333,g19887/g24855/g23134/g13830/g13949/g14798/g10203/g10260/g6642,9
GO:0006814,sodium ion transport,20/4823,61/18215,0.164751108963214,0.622261382774728,0.560191199731033,g39161/g34720/g35247/g26977/g26980/g27449/g33104/g33249/g22943/g23995/g41339/g4331/g14278/g7160/g7562/g5450/g5540/g31290/g30521/g2887,20
GO:0016791,phosphatase activity,44/4823,145/18215,0.166954865143093,0.626080744286597,0.563629582325177,g21064/g21486/g21877/g25153/g38229/g38245/g38713/g38964/g15566/g16623/g17272/g12323/g12898/g13255/g34852/g34997/g35793/g33706/g33973/g34148/g22514/g22854/g23156/g41029/g7361/g7683/g8434/g17928/g18727/g18757/g310/g573/g731/g1492/g1570/g8717/g9261/g9343/g10486/g10845/g29749/g30618/g28889/g2072,44
GO:0005694,chromosome,6/4823,15/18215,0.182711058129165,0.659077719196474,0.59333512966259,g24855/g25110/g15492/g37748/g30805/g30095,6
GO:0042254,ribosome biogenesis,6/4823,15/18215,0.182711058129165,0.659077719196474,0.59333512966259,g34877/g35451/g37366/g37638/g8859/g2769,6
GO:0060271,cilium assembly,6/4823,15/18215,0.182711058129165,0.659077719196474,0.59333512966259,g21926/g24860/g33962/g14997/g9891/g29445,6
GO:0003713,transcription coactivator activity,13/4823,38/18215,0.18312393816077,0.659077719196474,0.59333512966259,g39265/g12234/g13186/g13375/g26530/g26876/g23027/g15269/g1008/g10734/g5454/g29868/g30098,13
GO:0005794,Golgi apparatus,13/4823,38/18215,0.18312393816077,0.659077719196474,0.59333512966259,g21153/g38816/g39085/g39208/g12486/g34708/g35582/g22622/g23588/g41814/g29663/g28606/g28913,13
GO:0051015,actin filament binding,20/4823,62/18215,0.185645585996139,0.659077719196474,0.59333512966259,g20666/g24952/g25072/g25237/g25387/g15959/g12627/g22863/g36855/g37207/g14348/g7123/g9692/g10469/g10471/g10472/g10473/g10474/g10969/g28992,20
GO:0006457,protein folding,22/4823,69/18215,0.187296457871892,0.659077719196474,0.59333512966259,g19570/g21073/g38211/g39804/g11615/g12022/g12695/g35028/g14716/g15316/g7242/g7389/g7614/g17799/g493/g9223/g10344/g11046/g30752/g29956/g28341/g29020,22
GO:0001664,G protein-coupled receptor binding,5/4823,12/18215,0.189563305902224,0.659077719196474,0.59333512966259,g20171/g24736/g12517/g41803/g15363,5
GO:0004602,glutathione peroxidase activity,5/4823,12/18215,0.189563305902224,0.659077719196474,0.59333512966259,g12237/g34975/g27306/g41573/g31831,5
GO:0008374,O-acyltransferase activity,5/4823,12/18215,0.189563305902224,0.659077719196474,0.59333512966259,g16921/g17109/g17110/g555/g10769,5
GO:0016307,phosphatidylinositol phosphate kinase activity,5/4823,12/18215,0.189563305902224,0.659077719196474,0.59333512966259,g27308/g34010/g41568/g3525/g29776,5
GO:0051726,regulation of cell cycle,12/4823,35/18215,0.193670520137404,0.66154528169118,0.595556554344541,g38281/g12405/g35875/g26699/g41132/g3871/g18778/g9624/g9625/g9696/g10245/g31778,12
GO:0005242,inward rectifier potassium channel activity,9/4823,25/18215,0.194053282629413,0.66154528169118,0.595556554344541,g25070/g26627/g36947/g4468/g13894/g14263/g14947/g631/g843,9
GO:0045944,positive regulation of transcription by RNA polymerase II,9/4823,25/18215,0.194053282629413,0.66154528169118,0.595556554344541,g21130/g15897/g26876/g33342/g9290/g10203/g6593/g30098/g2403,9
GO:0006351,transcription, DNA-templated,23/4823,73/18215,0.197963690307491,0.670522176847955,0.603638009834049,g19733/g25147/g38632/g39259/g15637/g17111/g12761/g26787/g27540/g33694/g34082/g41574/g36931/g13897/g13920/g14607/g7037/g18322/g5815/g6279/g31449/g31979/g28855,23
GO:0004722,protein serine/threonine phosphatase activity,8/4823,22/18215,0.205277188083313,0.677802036124148,0.610191707708757,g19861/g21713/g34425/g27163/g22783/g36534/g7030/g8434,8
GO:0005543,phospholipid binding,8/4823,22/18215,0.205277188083313,0.677802036124148,0.610191707708757,g20240/g13283/g7508/g18163/g18595/g191/g32019/g29015,8
GO:0016747,transferase activity, transferring acyl groups other than amino-acyl groups,8/4823,22/18215,0.205277188083313,0.677802036124148,0.610191707708757,g24194/g13186/g13705/g14091/g18090/g18092/g10975/g5883,8
GO:0017137,Rab GTPase binding,8/4823,22/18215,0.205277188083313,0.677802036124148,0.610191707708757,g24383/g24474/g15550/g32525/g13898/g788/g6329/g31272,8
GO:0005200,structural constituent of cytoskeleton,12/4823,36/18215,0.224512749452179,0.736682459139963,0.66319884542124,g20240/g24796/g38440/g15959/g34794/g33090/g22863/g4415/g18595/g2074/g2075/g2757,12
GO:0005737,cytoplasm,103/4823,365/18215,0.240050768699701,0.765611801734656,0.689242504218267,g19665/g19789/g20836/g20839/g22033/g24140/g24450/g24878/g24922/g25106/g25340/g25380/g38820/g38993/g15521/g15589/g15935/g16146/g16404/g16576/g16805/g16985/g17225/g12483/g12715/g34856/g34882/g35041/g35594/g35714/g35720/g26601/g27095/g27130/g27365/g32787/g32916/g33141/g33495/g33622/g33802/g33902/g33973/g22408/g23178/g23503/g23802/g23877/g40858/g41000/g41424/g41426/g36652/g36749/g37009/g37303/g37461/g4274/g4483/g4913/g13767/g13845/g13918/g14008/g14252/g14756/g7484/g7561/g7632/g17747/g17750/g17805/g17809/g18120/g18455/g18665/g18778/g211/g477/g546/g992/g9180/g9375/g9377/g10245/g10428/g10715/g10994/g10999/g11293/g5457/g5459/g5461/g5992/g6799/g31016/g31392/g31945/g30236/g30255/g28499/g2313/g2323,103
GO:0000122,negative regulation of transcription by RNA polymerase II,5/4823,13/18215,0.244571446851079,0.765611801734656,0.689242504218267,g38211/g26729/g33113/g14252/g5531,5
GO:0000159,protein phosphatase type 2A complex,5/4823,13/18215,0.244571446851079,0.765611801734656,0.689242504218267,g25138/g10310/g11185/g31502/g28353,5
GO:0046914,transition metal ion binding,5/4823,13/18215,0.244571446851079,0.765611801734656,0.689242504218267,g35321/g33773/g4723/g6622/g2689,5
GO:0005813,centrosome,8/4823,23/18215,0.246136483045295,0.765611801734656,0.689242504218267,g12920/g35016/g40451/g41891/g37981/g32309/g29835/g29879,8
GO:0019888,protein phosphatase regulator activity,8/4823,23/18215,0.246136483045295,0.765611801734656,0.689242504218267,g25138/g39732/g34804/g9851/g10310/g11185/g31502/g28353,8
GO:0000724,double-strand break repair via homologous recombination,4/4823,10/18215,0.259578858492893,0.765611801734656,0.689242504218267,g15599/g32911/g37523/g11143,4
GO:0004383,guanylate cyclase activity,4/4823,10/18215,0.259578858492893,0.765611801734656,0.689242504218267,g25302/g33613/g37989/g5369,4
GO:0004407,histone deacetylase activity,4/4823,10/18215,0.259578858492893,0.765611801734656,0.689242504218267,g23178/g4240/g11081/g2280,4
GO:0006182,cGMP biosynthetic process,4/4823,10/18215,0.259578858492893,0.765611801734656,0.689242504218267,g25302/g33613/g37989/g5369,4
GO:0006368,transcription elongation from RNA polymerase II promoter,4/4823,10/18215,0.259578858492893,0.765611801734656,0.689242504218267,g15922/g27516/g22331/g37641,4
GO:0007229,integrin-mediated signaling pathway,4/4823,10/18215,0.259578858492893,0.765611801734656,0.689242504218267,g22384/g14197/g1065/g30344,4
GO:0016573,histone acetylation,4/4823,10/18215,0.259578858492893,0.765611801734656,0.689242504218267,g4543/g15269/g1008/g5163,4
GO:0016575,histone deacetylation,4/4823,10/18215,0.259578858492893,0.765611801734656,0.689242504218267,g23178/g4240/g11081/g2280,4
GO:0016763,transferase activity, transferring pentosyl groups,4/4823,10/18215,0.259578858492893,0.765611801734656,0.689242504218267,g16871/g33902/g4483/g29943,4
GO:0019905,syntaxin binding,4/4823,10/18215,0.259578858492893,0.765611801734656,0.689242504218267,g24887/g23041/g30981/g31024,4
GO:0030010,establishment of cell polarity,4/4823,10/18215,0.259578858492893,0.765611801734656,0.689242504218267,g20622/g25155/g7802/g28344,4
GO:0045010,actin nucleation,4/4823,10/18215,0.259578858492893,0.765611801734656,0.689242504218267,g19697/g11655/g32540/g1267,4
GO:0006338,chromatin remodeling,7/4823,20/18215,0.262808127402367,0.767727073823959,0.69114677924202,g19625/g16958/g11897/g12044/g35235/g41979/g5946,7
GO:0005856,cytoskeleton,35/4823,119/18215,0.263327207782385,0.767727073823959,0.69114677924202,g20127/g20343/g25859/g15824/g15935/g15959/g16112/g16120/g12483/g12607/g35714/g32796/g33802/g33973/g22863/g41290/g36889/g4274/g14527/g17928/g17997/g18245/g18704/g556/g9851/g10428/g10999/g5398/g5406/g5408/g5519/g31753/g27988/g28608/g29006,35
GO:0000139,Golgi membrane,9/4823,27/18215,0.270532397442728,0.767727073823959,0.69114677924202,g16594/g17104/g33398/g33439/g23713/g23792/g37117/g37945/g7222,9
GO:0004298,threonine-type endopeptidase activity,9/4823,27/18215,0.270532397442728,0.767727073823959,0.69114677924202,g16494/g27069/g27688/g22788/g36825/g5567/g5573/g5574/g5575,9
GO:0005839,proteasome core complex,9/4823,27/18215,0.270532397442728,0.767727073823959,0.69114677924202,g16494/g27069/g27688/g22788/g36825/g5567/g5573/g5574/g5575,9
GO:0016740,transferase activity,9/4823,27/18215,0.270532397442728,0.767727073823959,0.69114677924202,g25728/g39742/g16587/g34809/g34848/g35720/g13831/g1236/g10167,9
GO:0051603,proteolysis involved in cellular protein catabolic process,9/4823,27/18215,0.270532397442728,0.767727073823959,0.69114677924202,g16494/g27069/g27688/g22788/g36825/g5567/g5573/g5574/g5575,9
GO:0007049,cell cycle,11/4823,34/18215,0.273572440898731,0.772180276730288,0.695155777948671,g19733/g34796/g35127/g33765/g23881/g40941/g41785/g8827/g8828/g6624/g31179,11
GO:0000287,magnesium ion binding,29/4823,98/18215,0.27520385450667,0.77263114233156,0.695561669988712,g19166/g19167/g19861/g20279/g24979/g25340/g39239/g16805/g12061/g35029/g27362/g33832/g34360/g22752/g40521/g40755/g41005/g36577/g36749/g17805/g18347/g477/g684/g685/g9162/g9682/g31198/g31868/g2281,29
GO:0004993,G protein-coupled serotonin receptor activity,6/4823,17/18215,0.281560296258364,0.78211193405101,0.704096758674494,g3809/g4377/g18680/g9636/g10605/g29003,6
GO:0006414,translational elongation,6/4823,17/18215,0.281560296258364,0.78211193405101,0.704096758674494,g26903/g36749/g5457/g5459/g5461/g31448,6
GO:0004175,endopeptidase activity,8/4823,24/18215,0.289325866222817,0.783853514788292,0.705664617824447,g16494/g27069/g27688/g36825/g5567/g5573/g5574/g5575,8
GO:0006310,DNA recombination,8/4823,24/18215,0.289325866222817,0.783853514788292,0.705664617824447,g24697/g38746/g15599/g33184/g34300/g9298/g5781/g2077,8
GO:0019898,extrinsic component of membrane,8/4823,24/18215,0.289325866222817,0.783853514788292,0.705664617824447,g15935/g12483/g35714/g33802/g33973/g4274/g10428/g10999,8
GO:0005328,neurotransmitter:sodium symporter activity,14/4823,45/18215,0.289652536893197,0.783853514788292,0.705664617824447,g38222/g39225/g39618/g34862/g35138/g35854/g35855/g27701/g22962/g23766/g36890/g36903/g36908/g14937,14
GO:0009058,biosynthetic process,14/4823,45/18215,0.289652536893197,0.783853514788292,0.705664617824447,g39690/g39742/g12870/g34848/g26499/g27334/g22776/g36652/g13831/g1236/g9060/g10167/g28617/g2313,14
GO:0008013,beta-catenin binding,5/4823,14/18215,0.302995896300915,0.809847921393818,0.729066098658295,g39685/g41121/g538/g540/g9779,5
GO:0046488,phosphatidylinositol metabolic process,5/4823,14/18215,0.302995896300915,0.809847921393818,0.729066098658295,g27308/g34010/g41568/g3525/g29776,5
GO:0005739,mitochondrion,15/4823,49/18215,0.303885791456347,0.809847921393818,0.729066098658295,g19357/g24940/g16011/g16919/g12515/g27794/g22431/g41106/g37192/g13795/g14683/g18090/g18092/g6661/g6738,15
GO:0006397,mRNA processing,13/4823,42/18215,0.307384372608832,0.815034321311296,0.733735158433628,g19562/g20420/g39293/g12582/g34424/g34330/g22395/g22408/g41291/g36639/g3889/g18332/g10800,13
GO:0006820,anion transport,9/4823,28/18215,0.311694255373786,0.818197420356188,0.736582740330684,g20544/g20546/g12031/g35252/g35253/g35254/g4188/g4494/g2780,9
GO:0008305,integrin complex,9/4823,28/18215,0.311694255373786,0.818197420356188,0.736582740330684,g38985/g12256/g22384/g3758/g4794/g14197/g864/g1065/g30344,9
GO:0004114,3',5'-cyclic-nucleotide phosphodiesterase activity,12/4823,39/18215,0.32671663640569,0.832102838945862,0.749101102128706,g16197/g34842/g26892/g33852/g40864/g37103/g37953/g4585/g14631/g14632/g9192/g28139,12
GO:0016788,hydrolase activity, acting on ester bonds,12/4823,39/18215,0.32671663640569,0.832102838945862,0.749101102128706,g20836/g20839/g15638/g27858/g3889/g4136/g8384/g18356/g1236/g9547/g5700/g29694,12
GO:0003729,mRNA binding,4/4823,11/18215,0.32808626221294,0.832102838945862,0.749101102128706,g33495/g15206/g8826/g32186,4
GO:0004697,protein kinase C activity,4/4823,11/18215,0.32808626221294,0.832102838945862,0.749101102128706,g20820/g24915/g15027/g28600,4
GO:0006479,protein methylation,4/4823,11/18215,0.32808626221294,0.832102838945862,0.749101102128706,g15543/g23228/g4431/g2582,4
GO:0016525,negative regulation of angiogenesis,4/4823,11/18215,0.32808626221294,0.832102838945862,0.749101102128706,g19710/g9087/g6150/g6662,4
GO:0033179,proton-transporting V-type ATPase, V0 domain,4/4823,11/18215,0.32808626221294,0.832102838945862,0.749101102128706,g26914/g27478/g1240/g31863,4
GO:0004713,protein tyrosine kinase activity,31/4823,108/18215,0.333543336340772,0.83939718748408,0.755667843970631,g19565/g25105/g38614/g15893/g16559/g16708/g11787/g12492/g35830/g35960/g27315/g27496/g27596/g23058/g23068/g40792/g41950/g36759/g4370/g4403/g8558/g9001/g9764/g11107/g11501/g31222/g30248/g28495/g28496/g28838/g2201,31
GO:0006954,inflammatory response,8/4823,25/18215,0.334160023207948,0.83939718748408,0.755667843970631,g19710/g24479/g33136/g33547/g22364/g4635/g9026/g10026,8
GO:0005516,calmodulin binding,11/4823,36/18215,0.347893972837689,0.869734932094223,0.782979417564524,g20114/g16612/g12121/g12146/g27378/g34108/g41035/g14668/g8014/g17558/g9255,11
GO:0003678,DNA helicase activity,9/4823,29/18215,0.354067408535761,0.878227437584474,0.790624800953241,g35198/g35887/g27397/g27635/g13830/g7923/g10023/g10025/g31175,9
GO:0016459,myosin complex,25/4823,87/18215,0.354636603367445,0.878227437584474,0.790624800953241,g20127/g24952/g24956/g16129/g16493/g12656/g26749/g33041/g34374/g34376/g34377/g22899/g23415/g41290/g41646/g41934/g36708/g37207/g4296/g4701/g258/g9665/g9887/g10609/g5220,25
GO:0015914,phospholipid transport,7/4823,22/18215,0.359627925883007,0.882627849898448,0.794586274896047,g19166/g19167/g12061/g40755/g9682/g10613/g31198,7
