ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0045010,actin nucleation,2/1803,10/18215,0.259956937033885,0.772241363238406,0.702378149925788,g32540/g1267,2
GO:0006520,cellular amino acid metabolic process,3/1803,18/18215,0.261049983716088,0.772241363238406,0.702378149925788,g12204/g12870/g35041,3
GO:0000287,magnesium ion binding,12/1803,98/18215,0.261565623032363,0.772241363238406,0.702378149925788,g19166/g19861/g12061/g34360/g40521/g40755/g36577/g566/g685/g9232/g10820/g31707,12
GO:0000226,microtubule cytoskeleton organization,6/1803,44/18215,0.266464707845867,0.780991364446466,0.71033655509926,g20622/g16483/g23661/g23664/g7802/g9071,6
GO:0030246,carbohydrate binding,7/1803,53/18215,0.268128371664801,0.780991364446466,0.71033655509926,g24822/g22586/g17539/g9915/g9916/g28461/g2599,7
GO:0004725,protein tyrosine phosphatase activity,14/1803,118/18215,0.277399478262801,0.781073438258812,0.710411203849271,g21064/g21486/g39209/g17272/g13255/g33706/g7683/g1492/g8717/g9343/g10789/g10845/g11264/g11488,14
GO:0031012,extracellular matrix,9/1803,72/18215,0.281010492407835,0.781073438258812,0.710411203849271,g15972/g16738/g12036/g34510/g23163/g36667/g36668/g13856/g17838,9
GO:0005200,structural constituent of cytoskeleton,5/1803,36/18215,0.281839227122511,0.781073438258812,0.710411203849271,g20240/g16229/g22863/g18595/g5558,5
GO:0035091,phosphatidylinositol binding,8/1803,63/18215,0.282921450649817,0.781073438258812,0.710411203849271,g21934/g24450/g34617/g34114/g36669/g976/g8570/g6637,8
GO:0005829,cytosol,3/1803,19/18215,0.289058331629097,0.781073438258812,0.710411203849271,g15894/g37981/g31837,3
GO:0006099,tricarboxylic acid cycle,3/1803,19/18215,0.289058331629097,0.781073438258812,0.710411203849271,g38686/g11728/g13921,3
GO:0016042,lipid catabolic process,3/1803,19/18215,0.289058331629097,0.781073438258812,0.710411203849271,g24498/g10245/g28361,3
GO:0004721,phosphoprotein phosphatase activity,2/1803,11/18215,0.298313700951729,0.781073438258812,0.710411203849271,g19861/g5899,2
GO:0005388,calcium transmembrane transporter activity, phosphorylative mechanism,2/1803,11/18215,0.298313700951729,0.781073438258812,0.710411203849271,g38406/g35916,2
GO:0005815,microtubule organizing center,2/1803,11/18215,0.298313700951729,0.781073438258812,0.710411203849271,g27244/g9038,2
GO:0008299,isoprenoid biosynthetic process,2/1803,11/18215,0.298313700951729,0.781073438258812,0.710411203849271,g13340/g9471,2
GO:0008380,RNA splicing,2/1803,11/18215,0.298313700951729,0.781073438258812,0.710411203849271,g34972/g35168,2
GO:0015631,tubulin binding,2/1803,11/18215,0.298313700951729,0.781073438258812,0.710411203849271,g27751/g29478,2
GO:0016525,negative regulation of angiogenesis,2/1803,11/18215,0.298313700951729,0.781073438258812,0.710411203849271,g19710/g9087,2
GO:0016817,hydrolase activity, acting on acid anhydrides,2/1803,11/18215,0.298313700951729,0.781073438258812,0.710411203849271,g12044/g35886,2
GO:0030136,clathrin-coated vesicle,2/1803,11/18215,0.298313700951729,0.781073438258812,0.710411203849271,g10693/g30499,2
GO:0007605,sensory perception of sound,4/1803,28/18215,0.29875159159208,0.781073438258812,0.710411203849271,g37113/g7146/g11488/g30242,4
GO:0006338,chromatin remodeling,3/1803,20/18215,0.317265153345738,0.819601646143156,0.745453837748444,g19625/g12044/g35235,3
GO:0051056,regulation of small GTPase mediated signal transduction,3/1803,20/18215,0.317265153345738,0.819601646143156,0.745453837748444,g19362/g19578/g10863,3
GO:0016311,dephosphorylation,14/1803,122/18215,0.320792600577631,0.820045101017266,0.745857174100109,g21064/g21486/g39209/g17272/g13255/g34852/g33706/g7683/g1492/g8717/g9343/g10789/g10845/g11264,14
GO:0004089,carbonate dehydratase activity,2/1803,12/18215,0.336331861707542,0.820045101017266,0.745857174100109,g39653/g16919,2
GO:0004143,diacylglycerol kinase activity,2/1803,12/18215,0.336331861707542,0.820045101017266,0.745857174100109,g24506/g33425,2
GO:0004602,glutathione peroxidase activity,2/1803,12/18215,0.336331861707542,0.820045101017266,0.745857174100109,g41572/g41573,2
GO:0007050,cell cycle arrest,2/1803,12/18215,0.336331861707542,0.820045101017266,0.745857174100109,g21732/g23813,2
GO:0007205,protein kinase C-activating G protein-coupled receptor signaling pathway,2/1803,12/18215,0.336331861707542,0.820045101017266,0.745857174100109,g24506/g33425,2
GO:0008253,5'-nucleotidase activity,2/1803,12/18215,0.336331861707542,0.820045101017266,0.745857174100109,g566/g10820,2
GO:0008483,transaminase activity,2/1803,12/18215,0.336331861707542,0.820045101017266,0.745857174100109,g12870/g14863,2
GO:0015116,sulfate transmembrane transporter activity,2/1803,12/18215,0.336331861707542,0.820045101017266,0.745857174100109,g38982/g35034,2
GO:0016831,carboxy-lyase activity,2/1803,12/18215,0.336331861707542,0.820045101017266,0.745857174100109,g13975/g30223,2
GO:0004114,3',5'-cyclic-nucleotide phosphodiesterase activity,5/1803,39/18215,0.342218936579382,0.823897883002427,0.749361402197211,g3839/g14631/g14632/g9192/g28139,5
GO:0005044,scavenger receptor activity,8/1803,67/18215,0.343447903358984,0.823897883002427,0.749361402197211,g34989/g36506/g36531/g4003/g14805/g8713/g29852/g3071,8
GO:0007015,actin filament organization,4/1803,30/18215,0.345346632466421,0.823897883002427,0.749361402197211,g899/g31230/g31518/g31837,4
GO:0004879,nuclear receptor activity,3/1803,21/18215,0.345505563839728,0.823897883002427,0.749361402197211,g15964/g27295/g41704,3
GO:0009966,regulation of signal transduction,3/1803,22/18215,0.37363062265729,0.846422416450699,0.769848183771555,g41079/g41254/g30255,3
GO:0030131,clathrin adaptor complex,3/1803,22/18215,0.37363062265729,0.846422416450699,0.769848183771555,g25059/g14894/g7042,3
GO:0001525,angiogenesis,2/1803,13/18215,0.373702756977565,0.846422416450699,0.769848183771555,g26562/g4279,2
GO:0007009,plasma membrane organization,2/1803,13/18215,0.373702756977565,0.846422416450699,0.769848183771555,g24338/g23166,2
GO:0007420,brain development,2/1803,13/18215,0.373702756977565,0.846422416450699,0.769848183771555,g9510/g10245,2
GO:0008271,secondary active sulfate transmembrane transporter activity,2/1803,13/18215,0.373702756977565,0.846422416450699,0.769848183771555,g38982/g35034,2
GO:0008272,sulfate transport,2/1803,13/18215,0.373702756977565,0.846422416450699,0.769848183771555,g38982/g35034,2
GO:0008654,phospholipid biosynthetic process,2/1803,13/18215,0.373702756977565,0.846422416450699,0.769848183771555,g555/g9923,2
GO:0010181,FMN binding,2/1803,13/18215,0.373702756977565,0.846422416450699,0.769848183771555,g12121/g37365,2
GO:0006812,cation transport,6/1803,50/18215,0.374454156586485,0.846422416450699,0.769848183771555,g21984/g33249/g41107/g5450/g31952/g3229,6
GO:0007275,multicellular organism development,11/1803,98/18215,0.377289131842199,0.848411830152923,0.771657618984589,g19810/g39211/g39504/g39509/g34143/g22536/g22650/g14663/g17438/g10283/g11488,11
GO:0005520,insulin-like growth factor binding,4/1803,32/18215,0.392058751430481,0.871112068381155,0.792304209660279,g24482/g38463/g13470/g28885,4
GO:0005737,cytoplasm,38/1803,365/18215,0.395896600186887,0.871112068381155,0.792304209660279,g19789/g24450/g24922/g25106/g25628/g38993/g15640/g15935/g16399/g16985/g17225/g12645/g34856/g35041/g27365/g33802/g23178/g41426/g41705/g36652/g37009/g3768/g4274/g7484/g7632/g18665/g211/g566/g9375/g9377/g9510/g10245/g10428/g10715/g10820/g5457/g5992/g30255,38
GO:0005813,centrosome,3/1803,23/18215,0.40150725092728,0.871112068381155,0.792304209660279,g12920/g41891/g37981,3
GO:0005764,lysosome,2/1803,14/18215,0.410182084767584,0.871112068381155,0.792304209660279,g21451/g12191,2
GO:0005911,cell-cell junction,2/1803,14/18215,0.410182084767584,0.871112068381155,0.792304209660279,g7619/g30802,2
GO:0006904,vesicle docking involved in exocytosis,2/1803,14/18215,0.410182084767584,0.871112068381155,0.792304209660279,g21532/g28029,2
GO:0031625,ubiquitin protein ligase binding,2/1803,14/18215,0.410182084767584,0.871112068381155,0.792304209660279,g13219/g36417,2
GO:0032259,methylation,2/1803,14/18215,0.410182084767584,0.871112068381155,0.792304209660279,g3892/g14558,2
GO:0042803,protein homodimerization activity,2/1803,14/18215,0.410182084767584,0.871112068381155,0.792304209660279,g37448/g7619,2
GO:0051539,4 iron, 4 sulfur cluster binding,2/1803,14/18215,0.410182084767584,0.871112068381155,0.792304209660279,g41708/g13921,2
GO:0005874,microtubule,6/1803,52/18215,0.411084478727502,0.871112068381155,0.792304209660279,g16229/g16483/g23661/g23664/g9071/g5558,6
GO:0004222,metalloendopeptidase activity,14/1803,130/18215,0.411469986216905,0.871112068381155,0.792304209660279,g16137/g16738/g11730/g12036/g34510/g34895/g23163/g23470/g36569/g36667/g36668/g3761/g14173/g570,14
GO:0006915,apoptotic process,7/1803,62/18215,0.416740454495579,0.877987171121754,0.798557334879112,g25628/g38394/g34738/g35444/g22199/g36478/g11200,7
GO:0016746,transferase activity, transferring acyl groups,5/1803,43/18215,0.423637512844046,0.888206186349352,0.807851855156456,g15580/g32962/g40315/g4334/g555,5
GO:0008138,protein tyrosine/serine/threonine phosphatase activity,7/1803,63/18215,0.4334678299763,0.904447299085163,0.822623665187815,g39209/g34852/g7683/g8326/g1492/g8717/g10789,7
GO:0005743,mitochondrial inner membrane,3/1803,25/18215,0.456059797176151,0.930500542780703,0.846319921277622,g27253/g6877/g9407,3
GO:0042127,regulation of cell population proliferation,3/1803,25/18215,0.456059797176151,0.930500542780703,0.846319921277622,g13716/g6268/g6622,3
GO:0045944,positive regulation of transcription by RNA polymerase II,3/1803,25/18215,0.456059797176151,0.930500542780703,0.846319921277622,g26876/g33342/g6593,3
GO:0001558,regulation of cell growth,4/1803,35/18215,0.460962250455878,0.930500542780703,0.846319921277622,g24482/g38463/g13470/g28885,4
GO:0005201,extracellular matrix structural constituent,4/1803,35/18215,0.460962250455878,0.930500542780703,0.846319921277622,g24424/g12085/g22303/g6342,4
GO:0008080,N-acetyltransferase activity,4/1803,35/18215,0.460962250455878,0.930500542780703,0.846319921277622,g30409/g28655/g28713/g28887,4
GO:0051726,regulation of cell cycle,4/1803,35/18215,0.460962250455878,0.930500542780703,0.846319921277622,g3871/g9625/g10245/g5434,4
GO:0006511,ubiquitin-dependent protein catabolic process,9/1803,85/18215,0.468038301614624,0.940410291207161,0.855333153535497,g24988/g32504/g41472/g36417/g4800/g13840/g14593/g9065/g28975,9
GO:0008217,regulation of blood pressure,2/1803,16/18215,0.479753685675909,0.949208329021205,0.863335249534203,g12217/g31259,2
GO:0015293,symporter activity,2/1803,16/18215,0.479753685675909,0.949208329021205,0.863335249534203,g15700/g28113,2
GO:0005262,calcium channel activity,3/1803,26/18215,0.482544563634217,0.949208329021205,0.863335249534203,g35659/g37394/g37397,3
GO:0016779,nucleotidyltransferase activity,3/1803,26/18215,0.482544563634217,0.949208329021205,0.863335249534203,g40483/g36652/g6034,3
GO:0005516,calmodulin binding,4/1803,36/18215,0.483352628372549,0.949208329021205,0.863335249534203,g12121/g12146/g34108/g17558,4
GO:0003824,catalytic activity,49/1803,490/18215,0.492384561307548,0.962589637871514,0.875505976720392,g19562/g19789/g19861/g20146/g21451/g21586/g21713/g38330/g39222/g39749/g12204/g12242/g12475/g12870/g34425/g35465/g26565/g27192/g34360/g22720/g40887/g40915/g41275/g41708/g36628/g37365/g3775/g13975/g14863/g7030/g7213/g18356/g1236/g1537/g8756/g8845/g9437/g9471/g9915/g9916/g10204/g11239/g30667/g30223/g28385/g28388/g1816/g2148/g2602,49
GO:0000139,Golgi membrane,3/1803,27/18215,0.508397024312173,0.963063078300995,0.875936585891034,g16594/g33439/g23713,3
GO:0008236,serine-type peptidase activity,3/1803,27/18215,0.508397024312173,0.963063078300995,0.875936585891034,g13315/g27299/g36739,3
GO:0000145,exocyst,2/1803,17/18215,0.512598090063433,0.963063078300995,0.875936585891034,g21532/g28029,2
GO:0003684,damaged DNA binding,2/1803,17/18215,0.512598090063433,0.963063078300995,0.875936585891034,g16001/g16059,2
GO:0004993,G protein-coupled serotonin receptor activity,2/1803,17/18215,0.512598090063433,0.963063078300995,0.875936585891034,g3809/g10605,2
GO:0006730,one-carbon metabolic process,2/1803,17/18215,0.512598090063433,0.963063078300995,0.875936585891034,g39653/g16919,2
GO:0019752,carboxylic acid metabolic process,2/1803,17/18215,0.512598090063433,0.963063078300995,0.875936585891034,g13975/g30223,2
GO:0030334,regulation of cell migration,2/1803,17/18215,0.512598090063433,0.963063078300995,0.875936585891034,g14535/g1274,2
GO:0046856,phosphatidylinositol dephosphorylation,2/1803,17/18215,0.512598090063433,0.963063078300995,0.875936585891034,g37110/g7332,2
GO:0005267,potassium channel activity,3/1803,28/18215,0.533554476238584,0.998114839170454,0.907817280351492,g26371/g7622/g5934,3
GO:0005739,mitochondrion,5/1803,49/18215,0.541069098701583,0.999976806097886,0.909510798658033,g16919/g12515/g22525/g37192/g6738,5
GO:0006952,defense response,2/1803,18/18215,0.544041603356851,0.999976806097886,0.909510798658033,g25145/g12587,2
GO:0016788,hydrolase activity, acting on ester bonds,4/1803,39/18215,0.548052793023039,0.999976806097886,0.909510798658033,g7662/g18356/g1236/g9547,4
GO:0003723,RNA binding,25/1803,256/18215,0.559692210889581,0.999976806097886,0.909510798658033,g24745/g39293/g34424/g34539/g26650/g33537/g34367/g22354/g22625/g23722/g40297/g40979/g41978/g37192/g37353/g13968/g14628/g7748/g7809/g8332/g17472/g8607/g6507/g32287/g30019,25
GO:0005544,calcium-dependent phospholipid binding,2/1803,19/18215,0.574039635324822,0.999976806097886,0.909510798658033,g15882/g8301,2
GO:0019904,protein domain specific binding,2/1803,19/18215,0.574039635324822,0.999976806097886,0.909510798658033,g35866/g33439,2
GO:0045893,positive regulation of transcription, DNA-templated,2/1803,19/18215,0.574039635324822,0.999976806097886,0.909510798658033,g23462/g10011,2
GO:0016791,phosphatase activity,14/1803,145/18215,0.580297580318674,0.999976806097886,0.909510798658033,g21064/g21486/g39209/g17272/g13255/g34852/g33706/g7683/g1492/g8717/g9343/g10789/g10845/g11264,14
GO:0005789,endoplasmic reticulum membrane,3/1803,30/18215,0.581590051462283,0.999976806097886,0.909510798658033,g12217/g13340/g6431,3
GO:0006979,response to oxidative stress,3/1803,30/18215,0.581590051462283,0.999976806097886,0.909510798658033,g12587/g41572/g41573,3
GO:0008543,fibroblast growth factor receptor signaling pathway,3/1803,30/18215,0.581590051462283,0.999976806097886,0.909510798658033,g36548/g31063/g31729,3
GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway,2/1803,20/18215,0.602570133322498,0.999976806097886,0.909510798658033,g39386/g29468,2
GO:0007219,Notch signaling pathway,2/1803,20/18215,0.602570133322498,0.999976806097886,0.909510798658033,g16137/g14663,2
GO:0030154,cell differentiation,2/1803,20/18215,0.602570133322498,0.999976806097886,0.909510798658033,g14663/g8593,2
GO:0043169,cation binding,2/1803,20/18215,0.602570133322498,0.999976806097886,0.909510798658033,g19861/g7030,2
GO:0005507,copper ion binding,3/1803,31/18215,0.604396417110466,0.999976806097886,0.909510798658033,g33609/g17906/g9437,3
GO:0006486,protein glycosylation,7/1803,74/18215,0.607692630880702,0.999976806097886,0.909510798658033,g20136/g21550/g16859/g12184/g27818/g8267/g5906,7
GO:0006397,mRNA processing,4/1803,42/18215,0.608245512923349,0.999976806097886,0.909510798658033,g19562/g20420/g39293/g34424,4
GO:0008083,growth factor activity,10/1803,106/18215,0.611721068685806,0.999976806097886,0.909510798658033,g24877/g12596/g27159/g34119/g36548/g14847/g7706/g31063/g31729/g2737,10
GO:0004197,cysteine-type endopeptidase activity,2/1803,21/18215,0.629629561689106,0.999976806097886,0.909510798658033,g25628/g27632,2
GO:0015629,actin cytoskeleton,2/1803,21/18215,0.629629561689106,0.999976806097886,0.909510798658033,g12627/g31837,2
GO:0016192,vesicle-mediated transport,11/1803,119/18215,0.639988287474296,0.999976806097886,0.909510798658033,g25059/g38816/g16412/g32540/g22414/g41814/g14894/g7042/g8593/g6726/g28908,11
GO:0000276,mitochondrial proton-transporting ATP synthase complex, coupling factor F(o),1/1803,10/18215,0.647462423784358,0.999976806097886,0.909510798658033,g4046,1
GO:0004623,phospholipase A2 activity,1/1803,10/18215,0.647462423784358,0.999976806097886,0.909510798658033,g24498,1
GO:0004709,MAP kinase kinase kinase activity,1/1803,10/18215,0.647462423784358,0.999976806097886,0.909510798658033,g27317,1
GO:0005604,basement membrane,1/1803,10/18215,0.647462423784358,0.999976806097886,0.909510798658033,g15972,1
GO:0006024,glycosaminoglycan biosynthetic process,1/1803,10/18215,0.647462423784358,0.999976806097886,0.909510798658033,g22247,1
GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,1/1803,10/18215,0.647462423784358,0.999976806097886,0.909510798658033,g16781,1
GO:0008440,inositol-1,4,5-trisphosphate 3-kinase activity,1/1803,10/18215,0.647462423784358,0.999976806097886,0.909510798658033,g1219,1
GO:0009117,nucleotide metabolic process,1/1803,10/18215,0.647462423784358,0.999976806097886,0.909510798658033,g10820,1
GO:0015269,calcium-activated potassium channel activity,1/1803,10/18215,0.647462423784358,0.999976806097886,0.909510798658033,g34108,1
GO:0016763,transferase activity, transferring pentosyl groups,1/1803,10/18215,0.647462423784358,0.999976806097886,0.909510798658033,g29943,1
GO:0032580,Golgi cisterna membrane,1/1803,10/18215,0.647462423784358,0.999976806097886,0.909510798658033,g12361,1
GO:0046875,ephrin receptor binding,1/1803,10/18215,0.647462423784358,0.999976806097886,0.909510798658033,g12402,1
GO:0050482,arachidonic acid secretion,1/1803,10/18215,0.647462423784358,0.999976806097886,0.909510798658033,g24498,1
GO:0051225,spindle assembly,1/1803,10/18215,0.647462423784358,0.999976806097886,0.909510798658033,g34146,1
GO:0070006,metalloaminopeptidase activity,1/1803,10/18215,0.647462423784358,0.999976806097886,0.909510798658033,g12217,1
GO:0009190,cyclic nucleotide biosynthetic process,3/1803,33/18215,0.647473290451897,0.999976806097886,0.909510798658033,g24835/g33613/g37989,3
GO:0016849,phosphorus-oxygen lyase activity,3/1803,33/18215,0.647473290451897,0.999976806097886,0.909510798658033,g24835/g33613/g37989,3
GO:0045892,negative regulation of transcription, DNA-templated,3/1803,33/18215,0.647473290451897,0.999976806097886,0.909510798658033,g22463/g36909/g8423,3
GO:0003924,GTPase activity,12/1803,131/18215,0.654746734346918,0.999976806097886,0.909510798658033,g20171/g24735/g38816/g16229/g16781/g11748/g12517/g13501/g41803/g5457/g5558/g30605,12
GO:0005104,fibroblast growth factor receptor binding,2/1803,22/18215,0.655229455592287,0.999976806097886,0.909510798658033,g31063/g31729,2
GO:0016702,oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen,2/1803,22/18215,0.655229455592287,0.999976806097886,0.909510798658033,g12824/g29739,2
GO:0007049,cell cycle,3/1803,34/18215,0.66772139738925,0.999976806097886,0.909510798658033,g8827/g8828/g6268,3
GO:0004129,cytochrome-c oxidase activity,2/1803,23/18215,0.679393475084193,0.999976806097886,0.909510798658033,g18886/g6738,2
GO:0000186,activation of MAPKK activity,1/1803,11/18215,0.682377296067621,0.999976806097886,0.909510798658033,g27317,1
GO:0000775,chromosome, centromeric region,1/1803,11/18215,0.682377296067621,0.999976806097886,0.909510798658033,g3530,1
GO:0003729,mRNA binding,1/1803,11/18215,0.682377296067621,0.999976806097886,0.909510798658033,g16166,1
GO:0005319,lipid transporter activity,1/1803,11/18215,0.682377296067621,0.999976806097886,0.909510798658033,g26938,1
GO:0006367,transcription initiation from RNA polymerase II promoter,1/1803,11/18215,0.682377296067621,0.999976806097886,0.909510798658033,g23945,1
GO:0006839,mitochondrial transport,1/1803,11/18215,0.682377296067621,0.999976806097886,0.909510798658033,g6877,1
GO:0008283,cell population proliferation,1/1803,11/18215,0.682377296067621,0.999976806097886,0.909510798658033,g32325,1
GO:0009072,aromatic amino acid family metabolic process,1/1803,11/18215,0.682377296067621,0.999976806097886,0.909510798658033,g19789,1
GO:0016500,protein-hormone receptor activity,1/1803,11/18215,0.682377296067621,0.999976806097886,0.909510798658033,g39433,1
GO:0016868,intramolecular transferase activity, phosphotransferases,1/1803,11/18215,0.682377296067621,0.999976806097886,0.909510798658033,g36577,1
GO:0044237,cellular metabolic process,1/1803,11/18215,0.682377296067621,0.999976806097886,0.909510798658033,g24748,1
GO:0006629,lipid metabolic process,10/1803,113/18215,0.691971964327719,0.999976806097886,0.909510798658033,g38993/g12417/g26876/g33472/g3933/g9547/g10245/g29735/g28361/g2501,10
GO:0071805,potassium ion transmembrane transport,2/1803,24/18215,0.702154894190273,0.999976806097886,0.909510798658033,g7622/g5934,2
GO:0045211,postsynaptic membrane,3/1803,36/18215,0.705628016418045,0.999976806097886,0.909510798658033,g37535/g30990/g2493,3
GO:0006260,DNA replication,5/1803,59/18215,0.706920627621418,0.999976806097886,0.909510798658033,g25038/g26023/g40260/g13721/g28370,5
GO:0004177,aminopeptidase activity,1/1803,12/18215,0.713835971918537,0.999976806097886,0.909510798658033,g21748,1
GO:0004994,somatostatin receptor activity,1/1803,12/18215,0.713835971918537,0.999976806097886,0.909510798658033,g1114,1
GO:0006937,regulation of muscle contraction,1/1803,12/18215,0.713835971918537,0.999976806097886,0.909510798658033,g16256,1
GO:0006974,cellular response to DNA damage stimulus,1/1803,12/18215,0.713835971918537,0.999976806097886,0.909510798658033,g22881,1
GO:0008137,NADH dehydrogenase (ubiquinone) activity,1/1803,12/18215,0.713835971918537,0.999976806097886,0.909510798658033,g21115,1
GO:0008374,O-acyltransferase activity,1/1803,12/18215,0.713835971918537,0.999976806097886,0.909510798658033,g555,1
GO:0019205,nucleobase-containing compound kinase activity,1/1803,12/18215,0.713835971918537,0.999976806097886,0.909510798658033,g11686,1
GO:0042157,lipoprotein metabolic process,1/1803,12/18215,0.713835971918537,0.999976806097886,0.909510798658033,g14021,1
GO:0042813,Wnt-activated receptor activity,1/1803,12/18215,0.713835971918537,0.999976806097886,0.909510798658033,g22822,1
GO:0043065,positive regulation of apoptotic process,1/1803,12/18215,0.713835971918537,0.999976806097886,0.909510798658033,g9087,1
GO:0051087,chaperone binding,1/1803,12/18215,0.713835971918537,0.999976806097886,0.909510798658033,g20627,1
GO:0016757,transferase activity, transferring glycosyl groups,3/1803,37/18215,0.723298608766669,0.999976806097886,0.909510798658033,g22083/g39348/g40544,3
GO:0006954,inflammatory response,2/1803,25/18215,0.723554467843675,0.999976806097886,0.909510798658033,g19710/g9309,2
GO:0001518,voltage-gated sodium channel complex,1/1803,13/18215,0.742180406496952,0.999976806097886,0.909510798658033,g30521,1
GO:0004601,peroxidase activity,1/1803,13/18215,0.742180406496952,0.999976806097886,0.909510798658033,g12587,1
GO:0006644,phospholipid metabolic process,1/1803,13/18215,0.742180406496952,0.999976806097886,0.909510798658033,g24498,1
GO:0007507,heart development,1/1803,13/18215,0.742180406496952,0.999976806097886,0.909510798658033,g7719,1
GO:0030145,manganese ion binding,1/1803,13/18215,0.742180406496952,0.999976806097886,0.909510798658033,g19861,1
GO:0031966,mitochondrial membrane,1/1803,13/18215,0.742180406496952,0.999976806097886,0.909510798658033,g6877,1
GO:0046914,transition metal ion binding,1/1803,13/18215,0.742180406496952,0.999976806097886,0.909510798658033,g6622,1
GO:0098655,cation transmembrane transport,1/1803,13/18215,0.742180406496952,0.999976806097886,0.909510798658033,g12660,1
GO:0006887,exocytosis,2/1803,26/18215,0.743638626527797,0.999976806097886,0.909510798658033,g20689/g20929,2
GO:0046983,protein dimerization activity,22/1803,250/18215,0.750985132166076,0.999976806097886,0.909510798658033,g21880/g24850/g25106/g25328/g39020/g39265/g15640/g16114/g17225/g26530/g33342/g23428/g41267/g41426/g7632/g18665/g919/g8635/g9668/g10459/g10734/g6593,22
GO:0042981,regulation of apoptotic process,8/1803,97/18215,0.756101509555569,0.999976806097886,0.909510798658033,g21606/g34972/g35168/g27632/g40298/g13907/g28534/g2968,8
GO:0042626,ATPase-coupled transmembrane transporter activity,3/1803,39/18215,0.756135574935249,0.999976806097886,0.909510798658033,g21663/g25872/g2845,3
GO:0005923,bicellular tight junction,6/1803,75/18215,0.764808729513088,0.999976806097886,0.909510798658033,g15616/g12665/g27438/g40906/g7250/g28707,6
GO:0004935,adrenergic receptor activity,1/1803,14/18215,0.767718738937672,0.999976806097886,0.909510798658033,g31875,1
GO:0005212,structural constituent of eye lens,1/1803,14/18215,0.767718738937672,0.999976806097886,0.909510798658033,g33767,1
GO:0005834,heterotrimeric G-protein complex,1/1803,14/18215,0.767718738937672,0.999976806097886,0.909510798658033,g27592,1
GO:0007218,neuropeptide signaling pathway,1/1803,14/18215,0.767718738937672,0.999976806097886,0.909510798658033,g23077,1
GO:0008201,heparin binding,1/1803,14/18215,0.767718738937672,0.999976806097886,0.909510798658033,g19710,1
GO:0010468,regulation of gene expression,1/1803,14/18215,0.767718738937672,0.999976806097886,0.909510798658033,g10993,1
GO:0016051,carbohydrate biosynthetic process,1/1803,14/18215,0.767718738937672,0.999976806097886,0.909510798658033,g21987,1
GO:0016772,transferase activity, transferring phosphorus-containing groups,1/1803,14/18215,0.767718738937672,0.999976806097886,0.909510798658033,g13215,1
GO:0051301,cell division,1/1803,14/18215,0.767718738937672,0.999976806097886,0.909510798658033,g152,1
GO:0008234,cysteine-type peptidase activity,3/1803,40/18215,0.771336331070132,0.999976806097886,0.909510798658033,g25628/g27632/g38006,3
GO:0004181,metallocarboxypeptidase activity,2/1803,28/18215,0.780065914587082,0.999976806097886,0.909510798658033,g21750/g22363,2
GO:0008305,integrin complex,2/1803,28/18215,0.780065914587082,0.999976806097886,0.909510798658033,g35740/g3758,2
GO:0016620,oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor,2/1803,28/18215,0.780065914587082,0.999976806097886,0.909510798658033,g37279/g7215,2
GO:0005615,extracellular space,9/1803,111/18215,0.781527625092505,0.999976806097886,0.909510798658033,g19710/g38478/g15865/g32905/g36923/g17688/g9309/g10691/g11330,9
GO:0030170,pyridoxal phosphate binding,4/1803,53/18215,0.782976852575154,0.999976806097886,0.909510798658033,g12870/g13975/g14863/g30223,4
GO:0003697,single-stranded DNA binding,1/1803,15/18215,0.790728634750835,0.999976806097886,0.909510798658033,g41672,1
GO:0003725,double-stranded RNA binding,1/1803,15/18215,0.790728634750835,0.999976806097886,0.909510798658033,g13768,1
GO:0008324,cation transmembrane transporter activity,1/1803,15/18215,0.790728634750835,0.999976806097886,0.909510798658033,g21984,1
GO:0019229,regulation of vasoconstriction,1/1803,15/18215,0.790728634750835,0.999976806097886,0.909510798658033,g5210,1
GO:0019901,protein kinase binding,1/1803,15/18215,0.790728634750835,0.999976806097886,0.909510798658033,g13265,1
GO:0042254,ribosome biogenesis,1/1803,15/18215,0.790728634750835,0.999976806097886,0.909510798658033,g35451,1
GO:0005622,intracellular,31/1803,355/18215,0.795540045753374,0.999976806097886,0.909510798658033,g19846/g20371/g21750/g22013/g24507/g24508/g25038/g25730/g38246/g16035/g17074/g35212/g35451/g33347/g33655/g40260/g4911/g13721/g7311/g7379/g8219/g8310/g1309/g8944/g9239/g9331/g10693/g10767/g30499/g28370/g28546,31
GO:0006464,cellular protein modification process,2/1803,29/18215,0.796517781625925,0.999976806097886,0.909510798658033,g39749/g230,2
GO:0016491,oxidoreductase activity,29/1803,334/18215,0.798636281856963,0.999976806097886,0.909510798658033,g20037/g20146/g21586/g25319/g38686/g38896/g39863/g15865/g17253/g12121/g32861/g22946/g23077/g41506/g37279/g14211/g7215/g7226/g7554/g8091/g1236/g8806/g8839/g9181/g30667/g29516/g29989/g1816/g2856,29
